time_us,vout
4.330121000000001774e-01,2.336307920000000038e-01
4.330940000000012557e-01,2.336728469999999891e-01
4.332579000000015834e-01,2.337569559999999880e-01
4.332621000000007605e-01,2.337591330000000078e-01
4.332706000000006719e-01,2.337634859999999926e-01
4.332876000000004946e-01,2.337721919999999898e-01
4.333121000000008660e-01,2.337847999999999871e-01
4.333155000000004642e-01,2.337865420000000138e-01
4.333223000000014369e-01,2.337900240000000129e-01
4.333358999999999406e-01,2.337969890000000106e-01
4.333621000000009715e-01,2.338104679999999935e-01
4.333648000000009937e-01,2.338118610000000097e-01
4.333703000000010408e-01,2.338146469999999866e-01
4.333811000000012958e-01,2.338202189999999958e-01
4.334027999999999214e-01,2.338313629999999865e-01
4.334121000000010770e-01,2.338361350000000005e-01
4.334165000000000934e-01,2.338383639999999930e-01
4.334252000000015648e-01,2.338428220000000057e-01
4.334425000000012296e-01,2.338517370000000040e-01
4.334773000000003984e-01,2.338695679999999999e-01
4.335467000000006177e-01,2.339052279999999928e-01
4.336857000000008400e-01,2.339765490000000059e-01
4.339635000000014453e-01,2.341191870000000064e-01
4.342474000000000056e-01,2.342649069999999945e-01
4.344318000000014779e-01,2.343595499999999998e-01
4.345912000000011766e-01,2.344413670000000116e-01
4.347611000000012327e-01,2.345285799999999865e-01
4.349190000000001666e-01,2.346096109999999957e-01
4.352347000000014732e-01,2.347716729999999863e-01
4.356169000000013058e-01,2.349678159999999960e-01
4.361922000000006405e-01,2.352631249999999896e-01
4.370103000000015725e-01,2.356829860000000110e-01
4.386408000000001084e-01,2.365199500000000066e-01
4.403937000000004987e-01,2.374198150000000063e-01
4.403947000000015821e-01,2.374203280000000138e-01
4.403967000000003629e-01,2.374213550000000006e-01
4.404007000000013106e-01,2.374234090000000019e-01
4.404037000000011748e-01,2.374249489999999962e-01
4.404045000000006982e-01,2.374253600000000020e-01
4.404061000000014103e-01,2.374261809999999862e-01
4.404093000000011693e-01,2.374278240000000095e-01
4.404157000000006872e-01,2.374311100000000008e-01
4.404285000000013883e-01,2.374376810000000115e-01
4.404541000000010698e-01,2.374508240000000048e-01
4.405053000000004326e-01,2.374771099999999913e-01
4.406077000000008792e-01,2.375296829999999915e-01
4.408125000000001070e-01,2.376348299999999913e-01
4.412221000000002280e-01,2.378451299999999879e-01
4.420413000000004700e-01,2.382657529999999968e-01
4.422507000000002741e-01,2.383732749999999956e-01
4.423007000000003797e-01,2.383989489999999989e-01
4.423171000000006292e-01,2.384073620000000115e-01
4.423499000000010173e-01,2.384241880000000091e-01
4.424154000000001807e-01,2.384578400000000042e-01
4.425465000000001203e-01,2.385251449999999940e-01
4.428086000000001077e-01,2.386597550000000012e-01
4.433328999999999742e-01,2.389289830000000114e-01
4.443815000000014281e-01,2.394674549999999957e-01
4.464786000000010024e-01,2.405443620000000116e-01
4.493123000000002198e-01,2.419989700000000077e-01
4.496694000000000524e-01,2.421822449999999904e-01
4.503837000000013857e-01,2.425487440000000106e-01
4.512194000000001037e-01,2.429774299999999942e-01
4.513623000000013263e-01,2.430506950000000110e-01
4.514694000000006313e-01,2.431056420000000107e-01
4.514980000000001770e-01,2.431202939999999868e-01
4.515194000000007368e-01,2.431312830000000036e-01
4.515251000000006787e-01,2.431342129999999879e-01
4.515366000000004543e-01,2.431400740000000116e-01
4.515594000000001662e-01,2.431517950000000039e-01
4.515694000000008423e-01,2.431569229999999970e-01
4.515740000000014742e-01,2.431592670000000123e-01
4.515831000000010143e-01,2.431639559999999867e-01
4.516014000000000417e-01,2.431733329999999915e-01
4.516194000000009479e-01,2.431825629999999905e-01
4.516231000000003881e-01,2.431844380000000028e-01
4.516304000000010421e-01,2.431881889999999991e-01
4.516450000000006293e-01,2.431956909999999916e-01
4.516694000000010534e-01,2.432082020000000122e-01
4.516723000000010257e-01,2.432097029999999993e-01
4.516782000000008068e-01,2.432127030000000023e-01
4.516899000000004771e-01,2.432187040000000078e-01
4.517133000000014831e-01,2.432307059999999910e-01
4.517601000000001643e-01,2.432547090000000134e-01
4.518537000000009130e-01,2.433027140000000033e-01
4.520410000000005812e-01,2.433987179999999861e-01
4.523621000000002668e-01,2.435633540000000097e-01
4.526071000000004840e-01,2.436889260000000001e-01
4.527665000000001827e-01,2.437706129999999971e-01
4.529535000000000089e-01,2.438664520000000113e-01
4.531345000000001622e-01,2.439591730000000014e-01
4.534964000000004658e-01,2.441445849999999973e-01
4.538690000000010771e-01,2.443354359999999892e-01
4.544790000000013541e-01,2.446478350000000079e-01
4.552867000000001552e-01,2.450611619999999991e-01
4.569019000000011932e-01,2.458869989999999950e-01
4.582508000000014570e-01,2.465757660000000018e-01
4.582518000000008196e-01,2.465762770000000104e-01
4.582538000000013212e-01,2.465772970000000008e-01
4.582578000000005480e-01,2.465793380000000090e-01
4.582608000000004678e-01,2.465808690000000081e-01
4.582615999999999357e-01,2.465812779999999871e-01
4.582632000000007033e-01,2.465820940000000017e-01
4.582664000000004068e-01,2.465837270000000025e-01
4.582727999999999247e-01,2.465869930000000043e-01
4.582856000000006258e-01,2.465935240000000084e-01
4.583112000000003072e-01,2.466065869999999882e-01
4.583624000000013909e-01,2.466327120000000039e-01
4.584648000000001167e-01,2.466849570000000103e-01
4.586696000000010653e-01,2.467894320000000030e-01
4.590792000000011863e-01,2.469983149999999961e-01
4.598984000000014283e-01,2.474158140000000117e-01
4.600578000000011269e-01,2.474970099999999895e-01
4.601078000000012325e-01,2.475224749999999918e-01
4.601242000000014265e-01,2.475308190000000130e-01
4.601570000000001492e-01,2.475475079999999994e-01
4.602225000000009780e-01,2.475808830000000016e-01
4.603536000000009731e-01,2.476476260000000096e-01
4.606157000000009050e-01,2.477810840000000125e-01
4.611400000000008270e-01,2.480478819999999973e-01
4.621886000000005601e-01,2.485810069999999927e-01
4.642858000000000818e-01,2.496453260000000007e-01
4.671694000000011782e-01,2.511045390000000155e-01
4.671704000000005963e-01,2.511050439999999995e-01
4.671724000000010424e-01,2.511060540000000230e-01
4.671764000000003247e-01,2.511080749999999862e-01
4.671794000000001890e-01,2.511095910000000209e-01
4.671802000000013777e-01,2.511099949999999748e-01
4.671818000000004245e-01,2.511108029999999935e-01
4.671850000000001835e-01,2.511124189999999756e-01
4.671914000000013667e-01,2.511156520000000225e-01
4.672042000000003470e-01,2.511221180000000053e-01
4.672298000000000284e-01,2.511350500000000263e-01
4.672810000000011121e-01,2.511609120000000139e-01
4.673834000000015587e-01,2.512126299999999923e-01
4.675882000000007865e-01,2.513160489999999858e-01
4.679978000000009075e-01,2.515228110000000128e-01
4.687264000000003206e-01,2.518903539999999830e-01
4.688083000000013989e-01,2.519316560000000038e-01
4.689722000000000612e-01,2.520142519999999942e-01
4.689764000000008481e-01,2.520163899999999790e-01
4.689849000000008150e-01,2.520206640000000053e-01
4.690019000000006377e-01,2.520292129999999742e-01
4.690264000000010092e-01,2.520415930000000082e-01
4.690298000000006073e-01,2.520433029999999963e-01
4.690366000000015800e-01,2.520467220000000008e-01
4.690502000000000837e-01,2.520535609999999815e-01
4.690773000000005299e-01,2.520672389999999985e-01
4.691264000000012202e-01,2.520919959999999849e-01
4.691318000000013200e-01,2.520947310000000163e-01
4.691427000000014669e-01,2.521002010000000237e-01
4.691644000000001480e-01,2.521111420000000103e-01
4.691764000000013257e-01,2.521171950000000161e-01
4.691808000000003420e-01,2.521193829999999747e-01
4.691894000000002007e-01,2.521237590000000028e-01
4.692068000000014782e-01,2.521325110000000036e-01
4.692415000000006997e-01,2.521500150000000051e-01
4.693110000000008109e-01,2.521850199999999820e-01
4.694499000000011413e-01,2.522550230000000226e-01
4.697277999999999731e-01,2.523949930000000119e-01
4.702836000000010230e-01,2.526747990000000055e-01
4.713951000000015656e-01,2.532338749999999972e-01
4.736180000000009271e-01,2.543499659999999829e-01
4.761080000000006418e-01,2.555969960000000207e-01
4.761090000000000044e-01,2.555974959999999796e-01
4.761110000000005060e-01,2.555984960000000084e-01
4.761150000000014537e-01,2.556004969999999821e-01
4.761180000000013179e-01,2.556019970000000252e-01
4.761188000000008413e-01,2.556023969999999812e-01
4.761204000000015535e-01,2.556031979999999759e-01
4.761236000000013124e-01,2.556047980000000219e-01
4.761300000000008303e-01,2.556079989999999746e-01
4.761428000000014760e-01,2.556144009999999911e-01
4.761684000000012129e-01,2.556272039999999968e-01
4.762196000000005758e-01,2.556528100000000081e-01
4.763220000000010224e-01,2.557040190000000046e-01
4.765268000000002502e-01,2.558064199999999788e-01
4.769364000000003712e-01,2.560111609999999871e-01
4.777556000000006131e-01,2.564204030000000190e-01
4.779650000000004173e-01,2.565249609999999958e-01
4.780150000000005228e-01,2.565499239999999848e-01
4.780314000000007169e-01,2.565581029999999818e-01
4.780641000000012131e-01,2.565744620000000031e-01
4.781297000000002684e-01,2.566071779999999913e-01
4.782607000000003161e-01,2.566726049999999981e-01
4.785229000000001953e-01,2.568034350000000243e-01
4.790472000000001174e-01,2.570650039999999859e-01
4.800958000000015713e-01,2.575877859999999853e-01
4.821929000000011456e-01,2.586320409999999792e-01
4.850266000000003630e-01,2.600405969999999845e-01
4.850276000000014465e-01,2.600410930000000009e-01
4.850296000000002272e-01,2.600420860000000056e-01
4.850336000000011749e-01,2.600440729999999867e-01
4.850366000000010946e-01,2.600455620000000079e-01
4.850374000000005625e-01,2.600459600000000204e-01
4.850390000000013302e-01,2.600467539999999911e-01
4.850422000000010336e-01,2.600483430000000151e-01
4.850486000000005515e-01,2.600515210000000077e-01
4.850614000000012527e-01,2.600578769999999929e-01
4.850870000000009341e-01,2.600705890000000187e-01
4.851382000000002970e-01,2.600960130000000148e-01
4.852406000000007436e-01,2.601468579999999808e-01
4.854453999999999714e-01,2.602485379999999737e-01
4.858550000000000924e-01,2.604518630000000057e-01
4.865836000000012262e-01,2.608134280000000138e-01
4.866655000000005837e-01,2.608540699999999934e-01
4.868293000000009640e-01,2.609353520000000093e-01
4.868336000000000885e-01,2.609374549999999848e-01
4.868420000000000525e-01,2.609416620000000187e-01
4.868590000000015405e-01,2.609500750000000036e-01
4.868836000000001940e-01,2.609622589999999742e-01
4.868869000000015657e-01,2.609639409999999771e-01
4.868937000000008175e-01,2.609673069999999817e-01
4.869073000000010421e-01,2.609740369999999920e-01
4.869336000000002995e-01,2.609870619999999919e-01
4.869363000000003217e-01,2.609884080000000051e-01
4.869417000000004214e-01,2.609910999999999759e-01
4.869526000000005683e-01,2.609964850000000003e-01
4.869743000000009703e-01,2.610072529999999946e-01
4.869836000000004050e-01,2.610118650000000096e-01
4.869879000000011393e-01,2.610140180000000143e-01
4.869966000000009454e-01,2.610183260000000227e-01
4.870139000000006102e-01,2.610269399999999851e-01
4.870336000000005106e-01,2.610366670000000000e-01
4.870370000000001087e-01,2.610383889999999818e-01
4.870440000000009761e-01,2.610418349999999998e-01
4.870579000000009873e-01,2.610487269999999804e-01
4.870857000000010095e-01,2.610625100000000254e-01
4.871412000000011622e-01,2.610900760000000043e-01
4.872524000000013622e-01,2.611452049999999914e-01
4.874747000000000940e-01,2.612554539999999981e-01
4.877917000000006054e-01,2.614126649999999885e-01
4.879926000000004982e-01,2.615122690000000194e-01
4.881482000000008092e-01,2.615894029999999981e-01
4.883196000000000203e-01,2.616743890000000072e-01
4.884776000000005669e-01,2.617527170000000236e-01
4.887935999999999392e-01,2.619093579999999810e-01
4.891723000000002264e-01,2.620970089999999919e-01
4.897391000000013705e-01,2.623779030000000234e-01
4.905399000000009724e-01,2.627745799999999798e-01
4.921245000000002978e-01,2.635593379999999764e-01
4.939651000000015446e-01,2.644704079999999902e-01
4.939661000000009627e-01,2.644709029999999794e-01
4.939681000000014643e-01,2.644718919999999862e-01
4.939721000000006912e-01,2.644738719999999987e-01
4.939751000000005554e-01,2.644753559999999948e-01
4.939759000000000788e-01,2.644757520000000084e-01
4.939775000000007910e-01,2.644765439999999801e-01
4.939807000000005499e-01,2.644781270000000073e-01
4.939871000000000678e-01,2.644812939999999779e-01
4.939999000000007690e-01,2.644876290000000019e-01
4.940255000000004504e-01,2.645002969999999953e-01
4.940767000000015341e-01,2.645256329999999823e-01
4.941791000000002598e-01,2.645763039999999844e-01
4.943839000000012085e-01,2.646776430000000180e-01
4.947935000000013295e-01,2.648803040000000109e-01
4.956127000000015714e-01,2.652855639999999737e-01
4.957721000000012701e-01,2.653644090000000233e-01
4.958221000000013756e-01,2.653891400000000234e-01
4.958385000000015697e-01,2.653972439999999766e-01
4.958713000000002924e-01,2.654134519999999942e-01
4.959368000000011212e-01,2.654458670000000020e-01
4.960679000000010608e-01,2.655106939999999915e-01
4.963300000000010481e-01,2.656403430000000010e-01
4.968543000000009147e-01,2.658996120000000074e-01
4.979029000000007033e-01,2.664180270000000017e-01
5.000000000000003331e-01,2.674542639999999971e-01
5.028837000000012658e-01,2.688774159999999802e-01
5.028847000000007395e-01,2.688779090000000260e-01
5.028867000000011300e-01,2.688788959999999784e-01
5.028907000000004679e-01,2.688808679999999951e-01
5.028937000000003321e-01,2.688823479999999932e-01
5.028945000000015764e-01,2.688827420000000079e-01
5.028961000000005122e-01,2.688835319999999807e-01
5.028993000000002711e-01,2.688851099999999827e-01
5.029057000000014543e-01,2.688882659999999869e-01
5.029185000000004901e-01,2.688945779999999952e-01
5.029441000000002271e-01,2.689072029999999836e-01
5.029953000000012553e-01,2.689324519999999885e-01
5.030976999999999810e-01,2.689829479999999995e-01
5.033025000000008742e-01,2.690839289999999995e-01
5.037121000000011062e-01,2.692858510000000205e-01
5.044407000000004082e-01,2.696448900000000259e-01
5.045226000000014865e-01,2.696852459999999896e-01
5.046865000000001489e-01,2.697659510000000038e-01
5.046907000000010468e-01,2.697680399999999867e-01
5.046992000000009027e-01,2.697722169999999808e-01
5.047161000000007780e-01,2.697805710000000246e-01
5.047407000000011523e-01,2.697926669999999860e-01
5.047441000000006950e-01,2.697943380000000224e-01
5.047509000000000023e-01,2.697976799999999842e-01
5.047644000000002240e-01,2.698043620000000198e-01
5.047907000000012578e-01,2.698172939999999853e-01
5.047934000000012800e-01,2.698186309999999755e-01
5.047988000000014353e-01,2.698213039999999840e-01
5.048097000000015822e-01,2.698266500000000012e-01
5.048314000000002633e-01,2.698373410000000083e-01
5.048407000000013634e-01,2.698419200000000129e-01
5.048450000000004323e-01,2.698440579999999978e-01
5.048537000000001829e-01,2.698483349999999947e-01
