 frequency       v(Amag_dB)      v(Aarg)        
 1.76817299e+03 -1.01301722e+01 -8.96920546e-01 
 1.80894658e+03 -1.01301903e+01 -9.17602837e-01 
 1.85066040e+03 -1.01302092e+01 -9.38762023e-01 
 1.89333613e+03 -1.01302289e+01 -9.60409100e-01 
 1.93699595e+03 -1.01302496e+01 -9.82555316e-01 
 1.98166255e+03 -1.01302713e+01 -1.00521218e+00 
 2.02735916e+03 -1.01302939e+01 -1.02839146e+00 
 2.07410951e+03 -1.01303176e+01 -1.05210520e+00 
 2.12193792e+03 -1.01303425e+01 -1.07636573e+00 
 2.17086923e+03 -1.01303685e+01 -1.10118565e+00 
 2.22092889e+03 -1.01303957e+01 -1.12657785e+00 
 2.27214291e+03 -1.01304241e+01 -1.15255553e+00 
 2.32453791e+03 -1.01304539e+01 -1.17913218e+00 
 2.37814113e+03 -1.01304851e+01 -1.20632162e+00 
 2.43298042e+03 -1.01305177e+01 -1.23413796e+00 
 2.48908429e+03 -1.01305519e+01 -1.26259566e+00 
 2.54648190e+03 -1.01305876e+01 -1.29170951e+00 
 2.60520309e+03 -1.01306251e+01 -1.32149462e+00 
 2.66527837e+03 -1.01306642e+01 -1.35196648e+00 
 2.72673897e+03 -1.01307052e+01 -1.38314090e+00 
 2.78961683e+03 -1.01307481e+01 -1.41503409e+00 
 2.85394464e+03 -1.01307930e+01 -1.44766260e+00 
 2.91975583e+03 -1.01308400e+01 -1.48104340e+00 
 2.98708461e+03 -1.01308892e+01 -1.51519381e+00 
 3.05596598e+03 -1.01309407e+01 -1.55013158e+00 
 3.12643573e+03 -1.01309946e+01 -1.58587485e+00 
 3.19853049e+03 -1.01310510e+01 -1.62244218e+00 
 3.27228774e+03 -1.01311100e+01 -1.65985256e+00 
 3.34774581e+03 -1.01311718e+01 -1.69812543e+00 
 3.42494392e+03 -1.01312365e+01 -1.73728066e+00 
 3.50392221e+03 -1.01313042e+01 -1.77733857e+00 
 3.58472171e+03 -1.01313750e+01 -1.81831998e+00 
 3.66738442e+03 -1.01314492e+01 -1.86024616e+00 
 3.75195331e+03 -1.01315268e+01 -1.90313887e+00 
 3.83847234e+03 -1.01316080e+01 -1.94702039e+00 
 3.92698648e+03 -1.01316930e+01 -1.99191350e+00 
 4.01754173e+03 -1.01317820e+01 -2.03784151e+00 
 4.11018515e+03 -1.01318751e+01 -2.08482825e+00 
 4.20496491e+03 -1.01319726e+01 -2.13289811e+00 
 4.30193027e+03 -1.01320746e+01 -2.18207604e+00 
 4.40113162e+03 -1.01321814e+01 -2.23238758e+00 
 4.50262052e+03 -1.01322932e+01 -2.28385882e+00 
 4.60644974e+03 -1.01324102e+01 -2.33651647e+00 
 4.71267322e+03 -1.01325326e+01 -2.39038787e+00 
 4.82134619e+03 -1.01326607e+01 -2.44550095e+00 
 4.93252513e+03 -1.01327949e+01 -2.50188432e+00 
 5.04626783e+03 -1.01329352e+01 -2.55956723e+00 
 5.16263340e+03 -1.01330821e+01 -2.61857958e+00 
 5.28168234e+03 -1.01332359e+01 -2.67895200e+00 
 5.40347650e+03 -1.01333969e+01 -2.74071578e+00 
 5.52807921e+03 -1.01335653e+01 -2.80390297e+00 
 5.65555523e+03 -1.01337416e+01 -2.86854631e+00 
 5.78597080e+03 -1.01339262e+01 -2.93467933e+00 
 5.91939372e+03 -1.01341193e+01 -3.00233631e+00 
 6.05589334e+03 -1.01343214e+01 -3.07155231e+00 
 6.19554061e+03 -1.01345330e+01 -3.14236320e+00 
 6.33840810e+03 -1.01347544e+01 -3.21480568e+00 
 6.48457008e+03 -1.01349862e+01 -3.28891728e+00 
 6.63410251e+03 -1.01352288e+01 -3.36473639e+00 
 6.78708313e+03 -1.01354827e+01 -3.44230228e+00 
 6.94359143e+03 -1.01357484e+01 -3.52165512e+00 
 7.10370877e+03 -1.01360265e+01 -3.60283600e+00 
 7.26751838e+03 -1.01363176e+01 -3.68588693e+00 
 7.43510539e+03 -1.01366222e+01 -3.77085092e+00 
