 frequency       v(inoise_spectrum) v(onoise_spectrum)
 5.28168234e+03  6.83480310e-08  1.61016402e-06 
 5.40347650e+03  6.75773842e-08  1.59200882e-06 
 5.52807921e+03  6.68155178e-08  1.57406047e-06 
 5.65555523e+03  6.60623331e-08  1.55631664e-06 
 5.78597080e+03  6.53177320e-08  1.53877503e-06 
 5.91939372e+03  6.45816179e-08  1.52143336e-06 
 6.05589334e+03  6.38538950e-08  1.50428936e-06 
 6.19554061e+03  6.31344688e-08  1.48734083e-06 
 6.33840810e+03  6.24232459e-08  1.47058554e-06 
 6.48457008e+03  6.17201337e-08  1.45402133e-06 
 6.63410251e+03  6.10250410e-08  1.43764604e-06 
 6.78708313e+03  6.03378773e-08  1.42145754e-06 
 6.94359143e+03  5.96585534e-08  1.40545374e-06 
 7.10370877e+03  5.89869811e-08  1.38963254e-06 
 7.26751838e+03  5.83230729e-08  1.37399190e-06 
 7.43510539e+03  5.76667428e-08  1.35852978e-06 
 7.60655691e+03  5.70179052e-08  1.34324417e-06 
 7.78196206e+03  5.63764760e-08  1.32813308e-06 
 7.96141200e+03  5.57423718e-08  1.31319456e-06 
 8.14500001e+03  5.51155102e-08  1.29842666e-06 
 8.33282151e+03  5.44958096e-08  1.28382746e-06 
 8.52497412e+03  5.38831897e-08  1.26939506e-06 
 8.72155772e+03  5.32775706e-08  1.25512758e-06 
 8.92267449e+03  5.26788738e-08  1.24102319e-06 
 9.12842895e+03  5.20870215e-08  1.22708003e-06 
 9.33892805e+03  5.15019366e-08  1.21329629e-06 
 9.55428121e+03  5.09235432e-08  1.19967020e-06 
 9.77460036e+03  5.03517660e-08  1.18619996e-06 
 1.00000000e+04  4.97865309e-08  1.17288385e-06 
 1.02305973e+04  4.92277642e-08  1.15972011e-06 
 1.04665121e+04  4.86753935e-08  1.14670705e-06 
 1.07078670e+04  4.81293468e-08  1.13384296e-06 
 1.09547876e+04  4.75895532e-08  1.12112619e-06 
 1.12074020e+04  4.70559426e-08  1.10855507e-06 
 1.14658417e+04  4.65284456e-08  1.09612797e-06 
 1.17302409e+04  4.60069936e-08  1.08384328e-06 
 1.20007371e+04  4.54915188e-08  1.07169939e-06 
 1.22774708e+04  4.49819543e-08  1.05969473e-06 
 1.25605860e+04  4.44782338e-08  1.04782775e-06 
 1.28502297e+04  4.39802917e-08  1.03609689e-06 
 1.31465525e+04  4.34880635e-08  1.02450063e-06 
 1.34497085e+04  4.30014851e-08  1.01303746e-06 
 1.37598551e+04  4.25204932e-08  1.00170590e-06 
 1.40771537e+04  4.20450253e-08  9.90504462e-07 
 1.44017690e+04  4.15750196e-08  9.79431700e-07 
 1.47338699e+04  4.11104149e-08  9.68486172e-07 
 1.50736290e+04  4.06511510e-08  9.57666453e-07 
 1.54212228e+04  4.01971681e-08  9.46971137e-07 
 1.57768320e+04  3.97484070e-08  9.36398834e-07 
 1.61406415e+04  3.93048096e-08  9.25948167e-07 
 1.65128404e+04  3.88663181e-08  9.15617778e-07 
 1.68936220e+04  3.84328754e-08  9.05406323e-07 
 1.72831844e+04  3.80044253e-08  8.95312474e-07 
 1.76817299e+04  3.75809120e-08  8.85334919e-07 
 1.80894658e+04  3.71622805e-08  8.75472358e-07 
 1.85066040e+04  3.67484762e-08  8.65723510e-07 
 1.89333613e+04  3.63394454e-08  8.56087106e-07 
 1.93699595e+04  3.59351348e-08  8.46561893e-07 
 1.98166255e+04  3.55354919e-08  8.37146630e-07 
 2.02735916e+04  3.51404648e-08  8.27840093e-07 
 2.07410951e+04  3.47500019e-08  8.18641071e-07 
 2.12193792e+04  3.43640525e-08  8.09548367e-07 
 2.17086923e+04  3.39825665e-08  8.00560798e-07 
 2.22092889e+04  3.36054941e-08  7.91677193e-07 
 2.27214291e+04  3.32327863e-08  7.82896397e-07 
 2.32453791e+04  3.28643947e-08  7.74217266e-07 
 2.37814113e+04  3.25002712e-08  7.65638671e-07 
 2.43298042e+04  3.21403685e-08  7.57159494e-07 
 2.48908429e+04  3.17846397e-08  7.48778632e-07 
 2.54648190e+04  3.14330386e-08  7.40494994e-07 
 2.60520309e+04  3.10855194e-08  7.32307500e-07 
 2.66527837e+04  3.07420368e-08  7.24215084e-07 
 2.72673897e+04  3.04025462e-08  7.16216693e-07 
 2.78961683e+04  3.00670033e-08  7.08311283e-07 
 2.85394464e+04  2.97353644e-08  7.00497826e-07 
 2.91975583e+04  2.94075864e-08  6.92775303e-07 
 2.98708461e+04  2.90836265e-08  6.85142707e-07 
 3.05596598e+04  2.87634426e-08  6.77599044e-07 
 3.12643573e+04  2.84469930e-08  6.70143331e-07 
 3.19853049e+04  2.81342364e-08  6.62774595e-07 
 3.27228774e+04  2.78251321e-08  6.55491875e-07 
 3.34774581e+04  2.75196397e-08  6.48294223e-07 
 3.42494392e+04  2.72177196e-08  6.41180698e-07 
 3.50392221e+04  2.69193324e-08  6.34150372e-07 
 3.58472171e+04  2.66244390e-08  6.27202330e-07 
 3.66738442e+04  2.63330012e-08  6.20335662e-07 
 3.75195331e+04  2.60449808e-08  6.13549475e-07 
 3.83847234e+04  2.57603404e-08  6.06842880e-07 
 3.92698648e+04  2.54790428e-08  6.00215002e-07 
 4.01754173e+04  2.52010513e-08  5.93664977e-07 
 4.11018515e+04  2.49263296e-08  5.87191947e-07 
 4.20496491e+04  2.46548418e-08  5.80795066e-07 
 4.30193027e+04  2.43865527e-08  5.74473500e-07 
 4.40113162e+04  2.41214270e-08  5.68226420e-07 
 4.50262052e+04  2.38594302e-08  5.62053010e-07 
 4.60644974e+04  2.36005280e-08  5.55952462e-07 
 4.71267322e+04  2.33446867e-08  5.49923978e-07 
 4.82134619e+04  2.30918727e-08  5.43966768e-07 
 4.93252513e+04  2.28420531e-08  5.38080052e-07 
 5.04626783e+04  2.25951952e-08  5.32263060e-07 
 5.16263340e+04  2.23512667e-08  5.26515028e-07 
 5.28168234e+04  2.21102357e-08  5.20835202e-07 
 5.40347650e+04  2.18720706e-08  5.15222839e-07 
 5.52807921e+04  2.16367403e-08  5.09677201e-07 
 5.65555523e+04  2.14042139e-08  5.04197561e-07 
 5.78597080e+04  2.11744611e-08  4.98783198e-07 
 5.91939372e+04  2.09474516e-08  4.93433401e-07 
 6.05589334e+04  2.07231557e-08  4.88147467e-07 
 6.19554061e+04  2.05015440e-08  4.82924700e-07 
 6.33840810e+04  2.02825875e-08  4.77764413e-07 
 6.48457008e+04  2.00662573e-08  4.72665927e-07 
 6.63410251e+04  1.98525251e-08  4.67628569e-07 
 6.78708313e+04  1.96413629e-08  4.62651676e-07 
 6.94359143e+04  1.94327428e-08  4.57734590e-07 
 7.10370877e+04  1.92266374e-08  4.52876662e-07 
 7.26751838e+04  1.90230197e-08  4.48077251e-07 
 7.43510539e+04  1.88218627e-08  4.43335721e-07 
 7.60655691e+04  1.86231401e-08  4.38651446e-07 
 7.78196206e+04  1.84268255e-08  4.34023805e-07 
 7.96141200e+04  1.82328932e-08  4.29452184e-07 
 8.14500001e+04  1.80413176e-08  4.24935977e-07 
 8.33282151e+04  1.78520733e-08  4.20474585e-07 
 8.52497412e+04  1.76651354e-08  4.16067413e-07 
 8.72155772e+04  1.74804791e-08  4.11713876e-07 
 8.92267449e+04  1.72980800e-08  4.07413394e-07 
 9.12842895e+04  1.71179139e-08  4.03165392e-07 
 9.33892805e+04  1.69399570e-08  3.98969305e-07 
 9.55428121e+04  1.67641857e-08  3.94824571e-07 
 9.77460036e+04  1.65905766e-08  3.90730635e-07 
 1.00000000e+05  1.64191067e-08  3.86686950e-07 
 1.02305973e+05  1.62497531e-08  3.82692971e-07 
 1.04665121e+05  1.60824934e-08  3.78748162e-07 
 1.07078670e+05  1.59173051e-08  3.74851993e-07 
 1.09547876e+05  1.57541664e-08  3.71003938e-07 
 1.12074020e+05  1.55930553e-08  3.67203478e-07 
 1.14658417e+05  1.54339505e-08  3.63450098e-07 
 1.17302409e+05  1.52768304e-08  3.59743290e-07 
 1.20007371e+05  1.51216742e-08  3.56082551e-07 
 1.22774708e+05  1.49684610e-08  3.52467384e-07 
 1.25605860e+05  1.48171702e-08  3.48897295e-07 
 1.28502297e+05  1.46677814e-08  3.45371797e-07 
 1.31465525e+05  1.45202745e-08  3.41890407e-07 
 1.34497085e+05  1.43746297e-08  3.38452649e-07 
 1.37598551e+05  1.42308271e-08  3.35058049e-07 
 1.40771537e+05  1.40888475e-08  3.31706140e-07 
 1.44017690e+05  1.39486714e-08  3.28396458e-07 
 1.47338699e+05  1.38102799e-08  3.25128546e-07 
 1.50736290e+05  1.36736542e-08  3.21901949e-07 
 1.54212228e+05  1.35387755e-08  3.18716217e-07 
 1.57768320e+05  1.34056256e-08  3.15570906e-07 
 1.61406415e+05  1.32741862e-08  3.12465575e-07 
 1.65128404e+05  1.31444392e-08  3.09399787e-07 
 1.68936220e+05  1.30163668e-08  3.06373110e-07 
 1.72831844e+05  1.28899515e-08  3.03385115e-07 
 1.76817299e+05  1.27651757e-08  3.00435377e-07 
 1.80894658e+05  1.26420222e-08  2.97523476e-07 
 1.85066040e+05  1.25204740e-08  2.94648995e-07 
 1.89333613e+05  1.24005140e-08  2.91811520e-07 
 1.93699595e+05  1.22821257e-08  2.89010642e-07 
 1.98166255e+05  1.21652924e-08  2.86245955e-07 
 2.02735916e+05  1.20499979e-08  2.83517055e-07 
 2.07410951e+05  1.19362258e-08  2.80823544e-07 
 2.12193792e+05  1.18239602e-08  2.78165025e-07 
 2.17086923e+05  1.17131852e-08  2.75541105e-07 
 2.22092889e+05  1.16038851e-08  2.72951393e-07 
 2.27214291e+05  1.14960444e-08  2.70395504e-07 
 2.32453791e+05  1.13896476e-08  2.67873051e-07 
 2.37814113e+05  1.12846796e-08  2.65383655e-07 
 2.43298042e+05  1.11811252e-08  2.62926936e-07 
 2.48908429e+05  1.10789695e-08  2.60502518e-07 
 2.54648190e+05  1.09781978e-08  2.58110026e-07 
 2.60520309e+05  1.08787953e-08  2.55749091e-07 
 2.66527837e+05  1.07807477e-08  2.53419342e-07 
 2.72673897e+05  1.06840405e-08  2.51120413e-07 
 2.78961683e+05  1.05886595e-08  2.48851939e-07 
 2.85394464e+05  1.04945906e-08  2.46613556e-07 
 2.91975583e+05  1.04018199e-08  2.44404905e-07 
 2.98708461e+05  1.03103336e-08  2.42225626e-07 
 3.05596598e+05  1.02201180e-08  2.40075361e-07 
 3.12643573e+05  1.01311594e-08  2.37953755e-07 
 3.19853049e+05  1.00434445e-08  2.35860453e-07 
 3.27228774e+05  9.95695993e-09  2.33795101e-07 
 3.34774581e+05  9.87169250e-09  2.31757349e-07 
 3.42494392e+05  9.78762913e-09  2.29746845e-07 
 3.50392221e+05  9.70475684e-09  2.27763239e-07 
 3.58472171e+05  9.62306278e-09  2.25806183e-07 
 3.66738442e+05  9.54253422e-09  2.23875329e-07 
 3.75195331e+05  9.46315852e-09  2.21970329e-07 
 3.83847234e+05  9.38492316e-09  2.20090836e-07 
 3.92698648e+05  9.30781572e-09  2.18236505e-07 
 4.01754173e+05  9.23182389e-09  2.16406989e-07 
 4.11018515e+05  9.15693546e-09  2.14601942e-07 
 4.20496491e+05  9.08313832e-09  2.12821018e-07 
 4.30193027e+05  9.01042046e-09  2.11063872e-07 
 4.40113162e+05  8.93876997e-09  2.09330157e-07 
 4.50262052e+05  8.86817503e-09  2.07619527e-07 
 4.60644974e+05  8.79862391e-09  2.05931635e-07 
 4.71267322e+05  8.73010500e-09  2.04266134e-07 
 4.82134619e+05  8.66260674e-09  2.02622675e-07 
 4.93252513e+05  8.59611769e-09  2.01000910e-07 
 5.04626783e+05  8.53062649e-09  1.99400487e-07 
 5.16263340e+05  8.46612187e-09  1.97821057e-07 
 5.28168234e+05  8.40259263e-09  1.96262267e-07 
 5.40347650e+05  8.34002768e-09  1.94723763e-07 
 5.52807921e+05  8.27841599e-09  1.93205188e-07 
 5.65555523e+05  8.21774662e-09  1.91706187e-07 
 5.78597080e+05  8.15800872e-09  1.90226400e-07 
 5.91939372e+05  8.09919150e-09  1.88765466e-07 
 6.05589334e+05  8.04128427e-09  1.87323021e-07 
 6.19554061e+05  7.98427641e-09  1.85898702e-07 
 6.33840810e+05  7.92815736e-09  1.84492138e-07 
 6.48457008e+05  7.87291665e-09  1.83102961e-07 
 6.63410251e+05  7.81854390e-09  1.81730796e-07 
 6.78708313e+05  7.76502878e-09  1.80375268e-07 
 6.94359143e+05  7.71236104e-09  1.79035997e-07 
 7.10370877e+05  7.66053051e-09  1.77712603e-07 
 7.26751838e+05  7.60952707e-09  1.76404698e-07 
 7.43510539e+05  7.55934070e-09  1.75111894e-07 
 7.60655691e+05  7.50996144e-09  1.73833799e-07 
 7.78196206e+05  7.46137939e-09  1.72570017e-07 
 7.96141200e+05  7.41358472e-09  1.71320147e-07 
 8.14500001e+05  7.36656768e-09  1.70083787e-07 
 8.33282151e+05  7.32031859e-09  1.68860529e-07 
 8.52497412e+05  7.27482783e-09  1.67649960e-07 
 8.72155772e+05  7.23008584e-09  1.66451666e-07 
 8.92267449e+05  7.18608314e-09  1.65265226e-07 
 9.12842895e+05  7.14281032e-09  1.64090216e-07 
 9.33892805e+05  7.10025802e-09  1.62926207e-07 
 9.55428121e+05  7.05841697e-09  1.61772766e-07 
 9.77460036e+05  7.01727794e-09  1.60629457e-07 
 1.00000000e+06  6.97683178e-09  1.59495838e-07 
 1.02305973e+06  6.93706941e-09  1.58371462e-07 
 1.04665121e+06  6.89798182e-09  1.57255880e-07 
 1.07078670e+06  6.85956004e-09  1.56148637e-07 
 1.09547876e+06  6.82179520e-09  1.55049276e-07 
 1.12074020e+06  6.78467846e-09  1.53957333e-07 
 1.14658417e+06  6.74820109e-09  1.52872343e-07 
 1.17302409e+06  6.71235438e-09  1.51793837e-07 
 1.20007371e+06  6.67712972e-09  1.50721340e-07 
 1.22774708e+06  6.64251856e-09  1.49654377e-07 
 1.25605860e+06  6.60851239e-09  1.48592470e-07 
 1.28502297e+06  6.57510280e-09  1.47535136e-07 
 1.31465525e+06  6.54228144e-09  1.46481892e-07 
 1.34497085e+06  6.51004001e-09  1.45432253e-07 
 1.37598551e+06  6.47837029e-09  1.44385734e-07 
 1.40771537e+06  6.44726413e-09  1.43341847e-07 
 1.44017690e+06  6.41671344e-09  1.42300104e-07 
 1.47338699e+06  6.38671020e-09  1.41260021e-07 
 1.50736290e+06  6.35724646e-09  1.40221112e-07 
 1.54212228e+06  6.32831434e-09  1.39182894e-07 
 1.57768320e+06  6.29990602e-09  1.38144887e-07 
 1.61406415e+06  6.27201375e-09  1.37106615e-07 
 1.65128404e+06  6.24462986e-09  1.36067605e-07 
 1.68936220e+06  6.21774674e-09  1.35027392e-07 
 1.72831844e+06  6.19135685e-09  1.33985516e-07 
 1.76817299e+06  6.16545273e-09  1.32941525e-07 
 1.80894658e+06  6.14002698e-09  1.31894976e-07 
 1.85066040e+06  6.11507226e-09  1.30845437e-07 
 1.89333613e+06  6.09058132e-09  1.29792484e-07 
 1.93699595e+06  6.06654698e-09  1.28735711e-07 
 1.98166255e+06  6.04296211e-09  1.27674721e-07 
 2.02735916e+06  6.01981968e-09  1.26609134e-07 
 2.07410951e+06  5.99711271e-09  1.25538587e-07 
 2.12193792e+06  5.97483429e-09  1.24462735e-07 
 2.17086923e+06  5.95297761e-09  1.23381252e-07 
 2.22092889e+06  5.93153590e-09  1.22293834e-07 
 2.27214291e+06  5.91050247e-09  1.21200197e-07 
 2.32453791e+06  5.88987072e-09  1.20100084e-07 
 2.37814113e+06  5.86963410e-09  1.18993259e-07 
 2.43298042e+06  5.84978614e-09  1.17879516e-07 
 2.48908429e+06  5.83032045e-09  1.16758676e-07 
 2.54648190e+06  5.81123071e-09  1.15630588e-07 
 2.60520309e+06  5.79251066e-09  1.14495131e-07 
 2.66527837e+06  5.77415413e-09  1.13352216e-07 
 2.72673897e+06  5.75615502e-09  1.12201787e-07 
 2.78961683e+06  5.73850728e-09  1.11043818e-07 
 2.85394464e+06  5.72120498e-09  1.09878321e-07 
 2.91975583e+06  5.70424221e-09  1.08705339e-07 
 2.98708461e+06  5.68761317e-09  1.07524952e-07 
 3.05596598e+06  5.67131212e-09  1.06337273e-07 
 3.12643573e+06  5.65533339e-09  1.05142453e-07 
 3.19853049e+06  5.63967139e-09  1.03940677e-07 
 3.27228774e+06  5.62432059e-09  1.02732164e-07 
 3.34774581e+06  5.60927554e-09  1.01517171e-07 
 3.42494392e+06  5.59453087e-09  1.00295985e-07 
 3.50392221e+06  5.58008127e-09  9.90689309e-08 
 3.58472171e+06  5.56592151e-09  9.78363626e-08 
 3.66738442e+06  5.55204643e-09  9.65986672e-08 
 3.75195331e+06  5.53845093e-09  9.53562617e-08 
 3.83847234e+06  5.52512999e-09  9.41095918e-08 
 3.92698648e+06  5.51207867e-09  9.28591303e-08 
 4.01754173e+06  5.49929209e-09  9.16053754e-08 
 4.11018515e+06  5.48676544e-09  9.03488486e-08 
 4.20496491e+06  5.47449398e-09  8.90900933e-08 
 4.30193027e+06  5.46247305e-09  8.78296717e-08 
 4.40113162e+06  5.45069803e-09  8.65681633e-08 
 4.50262052e+06  5.43916441e-09  8.53061625e-08 
 4.60644974e+06  5.42786773e-09  8.40442760e-08 
 4.71267322e+06  5.41680358e-09  8.27831205e-08 
 4.82134619e+06  5.40596764e-09  8.15233203e-08 
 4.93252513e+06  5.39535565e-09  8.02655047e-08 
 5.04626783e+06  5.38496342e-09  7.90103060e-08 
 5.16263340e+06  5.37478682e-09  7.77583566e-08 
 5.28168234e+06  5.36482179e-09  7.65102869e-08 
 5.40347650e+06  5.35506434e-09  7.52667231e-08 
 5.52807921e+06  5.34551054e-09  7.40282848e-08 
 5.65555523e+06  5.33615653e-09  7.27955829e-08 
 5.78597080e+06  5.32699849e-09  7.15692178e-08 
 5.91939372e+06  5.31803269e-09  7.03497773e-08 
 6.05589334e+06  5.30925546e-09  6.91378349e-08 
 6.19554061e+06  5.30066318e-09  6.79339481e-08 
 6.33840810e+06  5.29225231e-09  6.67386570e-08 
 6.48457008e+06  5.28401935e-09  6.55524829e-08 
 6.63410251e+06  5.27596087e-09  6.43759271e-08 
 6.78708313e+06  5.26807350e-09  6.32094697e-08 
 6.94359143e+06  5.26035394e-09  6.20535689e-08 
 7.10370877e+06  5.25279894e-09  6.09086600e-08 
 7.26751838e+06  5.24540529e-09  5.97751550e-08 
 7.43510539e+06  5.23816988e-09  5.86534420e-08 
 7.60655691e+06  5.23108962e-09  5.75438845e-08 
 7.78196206e+06  5.22416150e-09  5.64468220e-08 
 7.96141200e+06  5.21738255e-09  5.53625690e-08 
 8.14500001e+06  5.21074987e-09  5.42914156e-08 
 8.33282151e+06  5.20426060e-09  5.32336273e-08 
 8.52497412e+06  5.19791195e-09  5.21894455e-08 
 8.72155772e+06  5.19170117e-09  5.11590873e-08 
 8.92267449e+06  5.18562558e-09  5.01427467e-08 
 9.12842895e+06  5.17968254e-09  4.91405943e-08 
 9.33892805e+06  5.17386947e-09  4.81527783e-08 
 9.55428121e+06  5.16818384e-09  4.71794248e-08 
 9.77460036e+06  5.16262317e-09  4.62206388e-08 
 1.00000000e+07  5.15718503e-09  4.52765047e-08 
 1.02305973e+07  5.15186704e-09  4.43470868e-08 
 1.04665121e+07  5.14666688e-09  4.34324307e-08 
 1.07078670e+07  5.14158227e-09  4.25325634e-08 
 1.09547876e+07  5.13661099e-09  4.16474946e-08 
 1.12074020e+07  5.13175085e-09  4.07772171e-08 
 1.14658417e+07  5.12699972e-09  3.99217083e-08 
 1.17302409e+07  5.12235552e-09  3.90809302e-08 
 1.20007371e+07  5.11781623e-09  3.82548308e-08 
 1.22774708e+07  5.11337984e-09  3.74433448e-08 
 1.25605860e+07  5.10904441e-09  3.66463943e-08 
 1.28502297e+07  5.10480807e-09  3.58638897e-08 
 1.31465525e+07  5.10066895e-09  3.50957304e-08 
 1.34497085e+07  5.09662526e-09  3.43418057e-08 
 1.37598551e+07  5.09267523e-09  3.36019955e-08 
 1.40771537e+07  5.08881716e-09  3.28761708e-08 
 1.44017690e+07  5.08504939e-09  3.21641949e-08 
 1.47338699e+07  5.08137029e-09  3.14659235e-08 
 1.50736290e+07  5.07777828e-09  3.07812058e-08 
 1.54212228e+07  5.07427183e-09  3.01098849e-08 
 1.57768320e+07  5.07084946e-09  2.94517985e-08 
 1.61406415e+07  5.06750972e-09  2.88067792e-08 
 1.65128404e+07  5.06425122e-09  2.81746555e-08 
 1.68936220e+07  5.06107259e-09  2.75552522e-08 
 1.72831844e+07  5.05797253e-09  2.69483903e-08 
 1.76817299e+07  5.05494976e-09  2.63538885e-08 
 1.80894658e+07  5.05200307e-09  2.57715627e-08 
 1.85066040e+07  5.04913128e-09  2.52012270e-08 
 1.89333613e+07  5.04633325e-09  2.46426937e-08 
 1.93699595e+07  5.04360788e-09  2.40957741e-08 
 1.98166255e+07  5.04095414e-09  2.35602784e-08 
 2.02735916e+07  5.03837102e-09  2.30360164e-08 
 2.07410951e+07  5.03585756e-09  2.25227975e-08 
 2.12193792e+07  5.03341285e-09  2.20204310e-08 
 2.17086923e+07  5.03103601e-09  2.15287267e-08 
 2.22092889e+07  5.02872624e-09  2.10474948e-08 
 2.27214291e+07  5.02648276e-09  2.05765461e-08 
 2.32453791e+07  5.02430483e-09  2.01156926e-08 
 2.37814113e+07  5.02219177e-09  1.96647471e-08 
 2.43298042e+07  5.02014296e-09  1.92235239e-08 
 2.48908429e+07  5.01815779e-09  1.87918387e-08 
 2.54648190e+07  5.01623575e-09  1.83695087e-08 
 2.60520309e+07  5.01437633e-09  1.79563531e-08 
 2.66527837e+07  5.01257910e-09  1.75521925e-08 
 2.72673897e+07  5.01084368e-09  1.71568497e-08 
 2.78961683e+07  5.00916974e-09  1.67701497e-08 
 2.85394464e+07  5.00755698e-09  1.63919193e-08 
 2.91975583e+07  5.00600518e-09  1.60219876e-08 
 2.98708461e+07  5.00451418e-09  1.56601861e-08 
 3.05596598e+07  5.00308386e-09  1.53063486e-08 
 3.12643573e+07  5.00171416e-09  1.49603110e-08 
 3.19853049e+07  5.00040508e-09  1.46219119e-08 
 3.27228774e+07  4.99915668e-09  1.42909923e-08 
 3.34774581e+07  4.99796910e-09  1.39673955e-08 
 3.42494392e+07  4.99684251e-09  1.36509676e-08 
 3.50392221e+07  4.99577718e-09  1.33415570e-08 
 3.58472171e+07  4.99477341e-09  1.30390146e-08 
 3.66738442e+07  4.99383161e-09  1.27431939e-08 
 3.75195331e+07  4.99295223e-09  1.24539509e-08 
 3.83847234e+07  4.99213580e-09  1.21711444e-08 
 3.92698648e+07  4.99138295e-09  1.18946352e-08 
 4.01754173e+07  4.99069434e-09  1.16242871e-08 
 4.11018515e+07  4.99007076e-09  1.13599662e-08 
 4.20496491e+07  4.98951305e-09  1.11015412e-08 
 4.30193027e+07  4.98902216e-09  1.08488830e-08 
 4.40113162e+07  4.98859909e-09  1.06018654e-08 
 4.50262052e+07  4.98824499e-09  1.03603642e-08 
 4.60644974e+07  4.98796104e-09  1.01242579e-08 
 4.71267322e+07  4.98774858e-09  9.89342735e-09 
 4.82134619e+07  4.98760900e-09  9.66775568e-09 
 4.93252513e+07  4.98754383e-09  9.44712840e-09 
 5.04626783e+07  4.98755469e-09  9.23143334e-09 
 5.16263340e+07  4.98764333e-09  9.02056059e-09 
 5.28168234e+07  4.98781161e-09  8.81440250e-09 
 5.40347650e+07  4.98806150e-09  8.61285362e-09 
 5.52807921e+07  4.98839512e-09  8.41581072e-09 
 5.65555523e+07  4.98881470e-09  8.22317270e-09 
 5.78597080e+07  4.98932262e-09  8.03484057e-09 
 5.91939372e+07  4.98992140e-09  7.85071746e-09 
 6.05589334e+07  4.99061371e-09  7.67070854e-09 
 6.19554061e+07  4.99140236e-09  7.49472099e-09 
 6.33840810e+07  4.99229034e-09  7.32266400e-09 
 6.48457008e+07  4.99328080e-09  7.15444870e-09 
 6.63410251e+07  4.99437705e-09  6.98998816e-09 
 6.78708313e+07  4.99558258e-09  6.82919732e-09 
 6.94359143e+07  4.99690109e-09  6.67199300e-09 
 7.10370877e+07  4.99833645e-09  6.51829381e-09 
 7.26751838e+07  4.99989274e-09  6.36802019e-09 
 7.43510539e+07  5.00157425e-09  6.22109432e-09 
 7.60655691e+07  5.00338550e-09  6.07744011e-09 
 7.78196206e+07  5.00533121e-09  5.93698317e-09 
 7.96141200e+07  5.00741636e-09  5.79965077e-09 
 8.14500001e+07  5.00964616e-09  5.66537183e-09 
 8.33282151e+07  5.01202610e-09  5.53407687e-09 
 8.52497412e+07  5.01456190e-09  5.40569798e-09 
 8.72155772e+07  5.01725958e-09  5.28016880e-09 
 8.92267449e+07  5.02012545e-09  5.15742451e-09 
 9.12842895e+07  5.02316611e-09  5.03740175e-09 
 9.33892805e+07  5.02638846e-09  4.92003864e-09 
 9.55428121e+07  5.02979974e-09  4.80527473e-09 
 9.77460036e+07  5.03340753e-09  4.69305101e-09 
 1.00000000e+08  5.03721974e-09  4.58330982e-09 
 1.02305973e+08  5.04124464e-09  4.47599487e-09 
 1.04665121e+08  5.04549091e-09  4.37105121e-09 
 1.07078670e+08  5.04996757e-09  4.26842520e-09 
 1.09547876e+08  5.05468409e-09  4.16806449e-09 
 1.12074020e+08  5.05965033e-09  4.06991799e-09 
 1.14658417e+08  5.06487661e-09  3.97393585e-09 
 1.17302409e+08  5.07037368e-09  3.88006945e-09 
 1.20007371e+08  5.07615278e-09  3.78827136e-09 
 1.22774708e+08  5.08222561e-09  3.69849531e-09 
 1.25605860e+08  5.08860441e-09  3.61069621e-09 
 1.28502297e+08  5.09530192e-09  3.52483010e-09 
 1.31465525e+08  5.10233141e-09  3.44085412e-09 
 1.34497085e+08  5.10970673e-09  3.35872650e-09 
 1.37598551e+08  5.11744231e-09  3.27840658e-09 
 1.40771537e+08  5.12555316e-09  3.19985470e-09 
 1.44017690e+08  5.13405493e-09  3.12303228e-09 
 1.47338699e+08  5.14296388e-09  3.04790174e-09 
 1.50736290e+08  5.15229697e-09  2.97442647e-09 
 1.54212228e+08  5.16207182e-09  2.90257088e-09 
 1.57768320e+08  5.17230674e-09  2.83230030e-09 
 1.61406415e+08  5.18302078e-09  2.76358102e-09 
 1.65128404e+08  5.19423375e-09  2.69638024e-09 
 1.68936220e+08  5.20596620e-09  2.63066606e-09 
 1.72831844e+08  5.21823950e-09  2.56640746e-09 
 1.76817299e+08  5.23107581e-09  2.50357426e-09 
 1.80894658e+08  5.24449813e-09  2.44213714e-09 
 1.85066040e+08  5.25853035e-09  2.38206760e-09 
 1.89333613e+08  5.27319720e-09  2.32333791e-09 
 1.93699595e+08  5.28852434e-09  2.26592114e-09 
 1.98166255e+08  5.30453834e-09  2.20979110e-09 
 2.02735916e+08  5.32126674e-09  2.15492233e-09 
 2.07410951e+08  5.33873804e-09  2.10129009e-09 
 2.12193792e+08  5.35698173e-09  2.04887032e-09 
 2.17086923e+08  5.37602831e-09  1.99763960e-09 
 2.22092889e+08  5.39590934e-09  1.94757517e-09 
 2.27214291e+08  5.41665740e-09  1.89865488e-09 
 2.32453791e+08  5.43830617e-09  1.85085715e-09 
 2.37814113e+08  5.46089042e-09  1.80416100e-09 
 2.43298042e+08  5.48444603e-09  1.75854594e-09 
 2.48908429e+08  5.50901001e-09  1.71399203e-09 
 2.54648190e+08  5.53462052e-09  1.67047978e-09 
 2.60520309e+08  5.56131689e-09  1.62799020e-09 
 2.66527837e+08  5.58913962e-09  1.58650470e-09 
 2.72673897e+08  5.61813041e-09  1.54600512e-09 
 2.78961683e+08  5.64833215e-09  1.50647367e-09 
 2.85394464e+08  5.67978898e-09  1.46789291e-09 
 2.91975583e+08  5.71254625e-09  1.43024577e-09 
 2.98708461e+08  5.74665055e-09  1.39351544e-09 
