 frequency       v(Amag_dB)      v(Aarg)        
 2.27214291e+03 -4.53180884e-01 -5.68843559e-01 
 2.32453791e+03 -4.53181349e-01 -5.81961141e-01 
 2.37814113e+03 -4.53181836e-01 -5.95381225e-01 
 2.43298042e+03 -4.53182346e-01 -6.09110788e-01 
 2.48908429e+03 -4.53182879e-01 -6.23156968e-01 
 2.54648190e+03 -4.53183437e-01 -6.37527066e-01 
 2.60520309e+03 -4.53184022e-01 -6.52228554e-01 
 2.66527837e+03 -4.53184633e-01 -6.67269074e-01 
 2.72673897e+03 -4.53185273e-01 -6.82656447e-01 
 2.78961683e+03 -4.53185943e-01 -6.98398671e-01 
 2.85394464e+03 -4.53186645e-01 -7.14503931e-01 
 2.91975583e+03 -4.53187379e-01 -7.30980602e-01 
 2.98708461e+03 -4.53188147e-01 -7.47837248e-01 
 3.05596598e+03 -4.53188951e-01 -7.65082634e-01 
 3.12643573e+03 -4.53189793e-01 -7.82725727e-01 
 3.19853049e+03 -4.53190674e-01 -8.00775700e-01 
 3.27228774e+03 -4.53191597e-01 -8.19241938e-01 
 3.34774581e+03 -4.53192562e-01 -8.38134043e-01 
 3.42494392e+03 -4.53193573e-01 -8.57461837e-01 
 3.50392221e+03 -4.53194630e-01 -8.77235371e-01 
 3.58472171e+03 -4.53195737e-01 -8.97464926e-01 
 3.66738442e+03 -4.53196896e-01 -9.18161023e-01 
 3.75195331e+03 -4.53198109e-01 -9.39334422e-01 
 3.83847234e+03 -4.53199379e-01 -9.60996135e-01 
 3.92698648e+03 -4.53200708e-01 -9.83157425e-01 
 4.01754173e+03 -4.53202100e-01 -1.00582982e+00 
 4.11018515e+03 -4.53203556e-01 -1.02902510e+00 
 4.20496491e+03 -4.53205080e-01 -1.05275535e+00 
 4.30193027e+03 -4.53206676e-01 -1.07703289e+00 
 4.40113162e+03 -4.53208346e-01 -1.10187036e+00 
 4.50262052e+03 -4.53210095e-01 -1.12728066e+00 
 4.60644974e+03 -4.53211925e-01 -1.15327703e+00 
 4.71267322e+03 -4.53213841e-01 -1.17987298e+00 
 4.82134619e+03 -4.53215847e-01 -1.20708235e+00 
 4.93252513e+03 -4.53217946e-01 -1.23491928e+00 
 5.04626783e+03 -4.53220144e-01 -1.26339826e+00 
 5.16263340e+03 -4.53222444e-01 -1.29253411e+00 
 5.28168234e+03 -4.53224853e-01 -1.32234198e+00 
 5.40347650e+03 -4.53227376e-01 -1.35283738e+00 
 5.52807921e+03 -4.53230015e-01 -1.38403617e+00 
 5.65555523e+03 -4.53232778e-01 -1.41595460e+00 
 5.78597080e+03 -4.53235670e-01 -1.44860926e+00 
 5.91939372e+03 -4.53238698e-01 -1.48201715e+00 
 6.05589334e+03 -4.53241871e-01 -1.51619566e+00 
 6.19554061e+03 -4.53245189e-01 -1.55116257e+00 
 6.33840810e+03 -4.53248663e-01 -1.58693607e+00 
 6.48457008e+03 -4.53252300e-01 -1.62353480e+00 
 6.63410251e+03 -4.53256108e-01 -1.66097779e+00 
 6.78708313e+03 -4.53260095e-01 -1.69928455e+00 
 6.94359143e+03 -4.53264268e-01 -1.73847500e+00 
 7.10370877e+03 -4.53268638e-01 -1.77856956e+00 
 7.26751838e+03 -4.53273214e-01 -1.81958910e+00 
 7.43510539e+03 -4.53278004e-01 -1.86155498e+00 
 7.60655691e+03 -4.53283019e-01 -1.90448905e+00 
 7.78196206e+03 -4.53288272e-01 -1.94841367e+00 
 7.96141200e+03 -4.53293770e-01 -1.99335172e+00 
 8.14500001e+03 -4.53299526e-01 -2.03932661e+00 
 8.33282151e+03 -4.53305554e-01 -2.08636229e+00 
 8.52497412e+03 -4.53311866e-01 -2.13448325e+00 
 8.72155772e+03 -4.53318475e-01 -2.18371458e+00 
 8.92267449e+03 -4.53325395e-01 -2.23408193e+00 
 9.12842895e+03 -4.53332642e-01 -2.28561155e+00 
 9.33892805e+03 -4.53340233e-01 -2.33833031e+00 
 9.55428121e+03 -4.53348181e-01 -2.39226567e+00 
 9.77460036e+03 -4.53356506e-01 -2.44744576e+00 
 1.00000000e+04 -4.53365222e-01 -2.50389936e+00 
 1.02305973e+04 -4.53374351e-01 -2.56165591e+00 
 1.04665121e+04 -4.53383911e-01 -2.62074554e+00 
 1.07078670e+04 -4.53393924e-01 -2.68119906e+00 
 1.09547876e+04 -4.53404412e-01 -2.74304804e+00 
 1.12074020e+04 -4.53415397e-01 -2.80632473e+00 
 1.14658417e+04 -4.53426905e-01 -2.87106218e+00 
 1.17302409e+04 -4.53438959e-01 -2.93729419e+00 
 1.20007371e+04 -4.53451587e-01 -3.00505532e+00 
 1.22774708e+04 -4.53464813e-01 -3.07438099e+00 
 1.25605860e+04 -4.53478672e-01 -3.14530741e+00 
 1.28502297e+04 -4.53493188e-01 -3.21787163e+00 
 1.31465525e+04 -4.53508398e-01 -3.29211159e+00 
 1.34497085e+04 -4.53524337e-01 -3.36806610e+00 
 1.37598551e+04 -4.53541034e-01 -3.44577488e+00 
 1.40771537e+04 -4.53558533e-01 -3.52527858e+00 
 1.44017690e+04 -4.53576867e-01 -3.60661881e+00 
 1.47338699e+04 -4.53596086e-01 -3.68983813e+00 
 1.50736290e+04 -4.53616223e-01 -3.77498012e+00 
 1.54212228e+04 -4.53637328e-01 -3.86208937e+00 
 1.57768320e+04 -4.53659450e-01 -3.95121153e+00 
 1.61406415e+04 -4.53682641e-01 -4.04239330e+00 
 1.65128404e+04 -4.53706952e-01 -4.13568251e+00 
 1.68936220e+04 -4.53732436e-01 -4.23112808e+00 
 1.72831844e+04 -4.53759159e-01 -4.32878010e+00 
 1.76817299e+04 -4.53787182e-01 -4.42868985e+00 
 1.80894658e+04 -4.53816559e-01 -4.53090980e+00 
 1.85066040e+04 -4.53847390e-01 -4.63549366e+00 
 1.89333613e+04 -4.53879705e-01 -4.74249644e+00 
 1.93699595e+04 -4.53913599e-01 -4.85197441e+00 
 1.98166255e+04 -4.53949154e-01 -4.96398521e+00 
 2.02735916e+04 -4.53986457e-01 -5.07858782e+00 
 2.07410951e+04 -4.54025590e-01 -5.19584264e+00 
 2.12193792e+04 -4.54066654e-01 -5.31581150e+00 
 2.17086923e+04 -4.54109745e-01 -5.43855770e+00 
 2.22092889e+04 -4.54154972e-01 -5.56414605e+00 
 2.27214291e+04 -4.54202444e-01 -5.69264292e+00 
 2.32453791e+04 -4.54252285e-01 -5.82411625e+00 
 2.37814113e+04 -4.54304614e-01 -5.95863563e+00 
 2.43298042e+04 -4.54359563e-01 -6.09627231e+00 
 2.48908429e+04 -4.54417272e-01 -6.23709925e+00 
 2.54648190e+04 -4.54477896e-01 -6.38119117e+00 
 2.60520309e+04 -4.54541577e-01 -6.52862459e+00 
