 time            v(vinp1_IF)     v(vinn1_IF)     v(vinp2_IF)     v(vinn2_IF)     v(LO_I)         v(LO_IX)        v(LO_Q)         v(LO_QX)        v(vout_RF)      v(vout_RF_filt)
 8.70561514e-06  1.39622803e+00  1.03771968e-01  1.13064331e+00  3.69356688e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  1.81291184e-01  2.79047688e-01 
 8.70562333e-06  1.39622559e+00  1.03774411e-01  1.13064746e+00  3.69352541e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  1.96541593e-01  2.79254432e-01 
 8.70563184e-06  1.39622305e+00  1.03776945e-01  1.13065176e+00  3.69348239e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  2.11208526e-01  2.79465090e-01 
 8.70564370e-06  1.39621952e+00  1.03780479e-01  1.13065776e+00  3.69342240e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  2.29669200e-01  2.79752281e-01 
 8.70566061e-06  1.39621448e+00  1.03785521e-01  1.13066632e+00  3.69333680e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  2.52402212e-01  2.80150029e-01 
 8.70568679e-06  1.39620668e+00  1.03793323e-01  1.13067956e+00  3.69320435e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  2.80689311e-01  2.80741610e-01 
 8.70572242e-06  1.39619606e+00  1.03803942e-01  1.13069759e+00  3.69302410e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.08942675e-01  2.81508916e-01 
 8.70578571e-06  1.39617719e+00  1.03822806e-01  1.13072961e+00  3.69270393e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.40405317e-01  2.82792999e-01 
 8.70589173e-06  1.39614559e+00  1.03854408e-01  1.13078324e+00  3.69216762e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.65011351e-01  2.84787790e-01 
 8.70601092e-06  1.39611006e+00  1.03889944e-01  1.13084353e+00  3.69156469e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.73446064e-01  2.86858905e-01 
 8.70618793e-06  1.39605727e+00  1.03942726e-01  1.13093306e+00  3.69066937e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.74933248e-01  2.89670086e-01 
 8.70641308e-06  1.39599012e+00  1.04009882e-01  1.13104694e+00  3.68953064e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.73444308e-01  2.92826951e-01 
 8.70680329e-06  1.39587368e+00  1.04126317e-01  1.13124426e+00  3.68755740e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.72004702e-01  2.97194191e-01 
 8.70754382e-06  1.39565255e+00  1.04347453e-01  1.13161864e+00  3.68381357e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.71527068e-01  3.01544711e-01 
 8.70902489e-06  1.39520962e+00  1.04790375e-01  1.13236702e+00  3.67632977e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.71202123e-01  2.94686743e-01 
 8.71131969e-06  1.39452164e+00  1.05478364e-01  1.13352557e+00  3.66474432e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.70092051e-01  2.46156833e-01 
 8.71372906e-06  1.39379706e+00  1.06202940e-01  1.13474062e+00  3.65259379e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.68299553e-01  1.55366786e-01 
 8.71428571e-06  1.39362933e+00  1.06370668e-01  1.13502115e+00  3.64978854e-01  2.54109884e-10  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.67804544e-01  1.29246214e-01 
 8.71428671e-06  1.39362903e+00  1.06370969e-01  1.13502165e+00  3.64978350e-01  1.50000000e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.67803669e-01  1.29197550e-01 
 8.71428871e-06  1.39362843e+00  1.06371572e-01  1.13502266e+00  3.64977342e-01  4.50000000e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.67801890e-01  1.29100214e-01 
 8.71429271e-06  1.39362722e+00  1.06372778e-01  1.13502467e+00  3.64975327e-01  1.05000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.67798191e-01  1.28905492e-01 
 8.71429571e-06  1.39362632e+00  1.06373682e-01  1.13502618e+00  3.64973815e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.67795305e-01  1.28759407e-01 
 8.71429651e-06  1.39362608e+00  1.06373923e-01  1.13502659e+00  3.64973412e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.38000000e+00  3.67794476e-01  1.28720443e-01 
 8.71429811e-06  1.39362559e+00  1.06374406e-01  1.13502739e+00  3.64972606e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.14000000e+00  3.67792876e-01  1.28642510e-01 
 8.71430098e-06  1.39362473e+00  1.06375269e-01  1.13502884e+00  3.64971163e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  7.10638401e-01  3.67790252e-01  1.28503061e-01 
 8.71430571e-06  1.39362330e+00  1.06376697e-01  1.13503122e+00  3.64968776e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  8.41602343e-11  3.67786307e-01  1.28272186e-01 
 8.71430625e-06  1.39362314e+00  1.06376859e-01  1.13503150e+00  3.64968504e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.67785902e-01  1.28245888e-01 
 8.71430733e-06  1.39362282e+00  1.06377184e-01  1.13503204e+00  3.64967961e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.67785052e-01  1.28193291e-01 
 8.71430949e-06  1.39362217e+00  1.06377835e-01  1.13503313e+00  3.64966873e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.67783169e-01  1.28088081e-01 
 8.71431381e-06  1.39362086e+00  1.06379136e-01  1.13503530e+00  3.64964699e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.67779055e-01  1.27877603e-01 
 8.71432153e-06  1.39361854e+00  1.06381464e-01  1.13503919e+00  3.64960808e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.67771636e-01  1.27500848e-01 
 8.71433219e-06  1.39361532e+00  1.06384678e-01  1.13504456e+00  3.64955435e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.67761808e-01  1.26980196e-01 
 8.71434830e-06  1.39361047e+00  1.06389535e-01  1.13505268e+00  3.64947316e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.67747151e-01  1.26192505e-01 
 8.71436537e-06  1.39360532e+00  1.06394681e-01  1.13506128e+00  3.64938715e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.67731722e-01  1.25356911e-01 
 8.71437794e-06  1.39360153e+00  1.06398469e-01  1.13506762e+00  3.64932384e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.67720930e-01  1.24741005e-01 
 8.71439242e-06  1.39359716e+00  1.06402835e-01  1.13507491e+00  3.64925086e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.67706398e-01  1.24030288e-01 
 8.71440330e-06  1.39359389e+00  1.06406113e-01  1.13508039e+00  3.64919607e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.67698749e-01  1.23496188e-01 
 8.71441460e-06  1.39359048e+00  1.06409522e-01  1.13508609e+00  3.64913911e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.67697157e-01  1.22940428e-01 
 8.71442710e-06  1.39358671e+00  1.06413290e-01  1.13509239e+00  3.64907613e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.67700446e-01  1.22325378e-01 
 8.71443728e-06  1.39358364e+00  1.06416357e-01  1.13509751e+00  3.64902487e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.67719873e-01  1.21824338e-01 
 8.71444908e-06  1.39358008e+00  1.06419916e-01  1.13510346e+00  3.64896539e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.67795705e-01  1.21242538e-01 
 8.71446025e-06  1.39357672e+00  1.06423285e-01  1.13510909e+00  3.64890910e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.67992288e-01  1.20691804e-01 
 8.71446839e-06  1.39357426e+00  1.06425738e-01  1.13511319e+00  3.64886810e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.68410267e-01  1.20291052e-01 
 8.71447542e-06  1.39357214e+00  1.06427857e-01  1.13511673e+00  3.64883269e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.69098827e-01  1.19945565e-01 
 8.71448302e-06  1.39356985e+00  1.06430149e-01  1.13512056e+00  3.64879438e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.70237867e-01  1.19572539e-01 
 8.71449017e-06  1.39356769e+00  1.06432306e-01  1.13512417e+00  3.64875834e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.71331385e-01  1.19221438e-01 
 8.71450116e-06  1.39356438e+00  1.06435617e-01  1.13512970e+00  3.64870301e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.72757097e-01  1.18681438e-01 
 8.71451096e-06  1.39356143e+00  1.06438574e-01  1.13513464e+00  3.64865359e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.82280279e-01  1.18219624e-01 
 8.71451783e-06  1.39355936e+00  1.06440645e-01  1.13513810e+00  3.64861900e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.99224770e-01  1.17922163e-01 
 8.71452557e-06  1.39355702e+00  1.06442978e-01  1.13514200e+00  3.64858001e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.30776219e-01  1.17618247e-01 
 8.71453233e-06  1.39355498e+00  1.06445016e-01  1.13514541e+00  3.64854595e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.67058884e-01  1.17374281e-01 
 8.71453928e-06  1.39355289e+00  1.06447112e-01  1.13514891e+00  3.64851094e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.09139439e-01  1.17135092e-01 
 8.71454673e-06  1.39355064e+00  1.06449359e-01  1.13515266e+00  3.64847339e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.55972753e-01  1.16882057e-01 
 8.71455639e-06  1.39354773e+00  1.06452271e-01  1.13515753e+00  3.64842473e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.15462602e-01  1.16549798e-01 
 8.71456549e-06  1.39354498e+00  1.06455016e-01  1.13516211e+00  3.64837887e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.68837511e-01  1.16228409e-01 
 8.71457860e-06  1.39354103e+00  1.06458968e-01  1.13516872e+00  3.64831284e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.40475867e-01  1.15750196e-01 
 8.71459476e-06  1.39353616e+00  1.06463842e-01  1.13517686e+00  3.64823140e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.21153802e-01  1.15137655e-01 
 8.71462499e-06  1.39352704e+00  1.06472959e-01  1.13519209e+00  3.64807909e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.53229390e-01  1.13935412e-01 
 8.71466563e-06  1.39351479e+00  1.06485213e-01  1.13521256e+00  3.64787437e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.09595287e+00  1.12215476e-01 
 8.71474690e-06  1.39349028e+00  1.06509723e-01  1.13525351e+00  3.64746494e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.27623401e+00  1.08469027e-01 
 8.71482113e-06  1.39346789e+00  1.06532115e-01  1.13529090e+00  3.64709096e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.35397064e+00  1.04792803e-01 
 8.71489460e-06  1.39344572e+00  1.06554276e-01  1.13532791e+00  3.64672088e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.38537326e+00  1.01017692e-01 
 8.71497470e-06  1.39342156e+00  1.06578441e-01  1.13536826e+00  3.64631737e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.39639629e+00  9.68251461e-02 
 8.71506655e-06  1.39339385e+00  1.06606152e-01  1.13541453e+00  3.64585475e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.39845390e+00  9.19736366e-02 
 8.71519526e-06  1.39335501e+00  1.06644993e-01  1.13547936e+00  3.64520642e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.39734308e+00  8.51369448e-02 
 8.71539039e-06  1.39329611e+00  1.06703888e-01  1.13557763e+00  3.64422365e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.39569007e+00  7.47184705e-02 
 8.71578065e-06  1.39317828e+00  1.06821723e-01  1.13577416e+00  3.64225838e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.39462499e+00  5.37253723e-02 
 8.71656117e-06  1.39294243e+00  1.07057573e-01  1.13616711e+00  3.63832892e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.39407925e+00  1.14019672e-02 
 8.71812220e-06  1.39247001e+00  1.07529992e-01  1.13695257e+00  3.63047434e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.39297458e+00 -7.18087218e-02 
 8.72049608e-06  1.39174976e+00  1.08250241e-01  1.13814591e+00  3.61854091e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.39111313e+00 -1.83130892e-01 
 8.72292413e-06  1.39101078e+00  1.08989219e-01  1.13936510e+00  3.60634903e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.38932833e+00 -2.63487223e-01 
 8.72321429e-06  1.39092232e+00  1.09077685e-01  1.13951070e+00  3.60489300e-01  1.50000000e+00  0.00000000e+00  2.54109884e-10  0.00000000e+00  1.38912653e+00 -2.70614056e-01 
 8.72321529e-06  1.39092201e+00  1.09077990e-01  1.13951120e+00  3.60488798e-01  1.50000000e+00  0.00000000e+00  1.50000000e-01  0.00000000e+00  1.38912589e+00 -2.70637698e-01 
 8.72321729e-06  1.39092140e+00  1.09078600e-01  1.13951221e+00  3.60487794e-01  1.50000000e+00  0.00000000e+00  4.50000000e-01  0.00000000e+00  1.38912456e+00 -2.70684962e-01 
 8.72322129e-06  1.39092018e+00  1.09079819e-01  1.13951421e+00  3.60485787e-01  1.50000000e+00  0.00000000e+00  1.05000000e+00  0.00000000e+00  1.38912174e+00 -2.70779389e-01 
 8.72322429e-06  1.39091927e+00  1.09080734e-01  1.13951572e+00  3.60484282e-01  1.50000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38911952e+00 -2.70850120e-01 
 8.72322509e-06  1.39091902e+00  1.09080978e-01  1.13951612e+00  3.60483881e-01  1.38000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38911887e+00 -2.70868967e-01 
 8.72322669e-06  1.39091853e+00  1.09081466e-01  1.13951692e+00  3.60483078e-01  1.14000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38911763e+00 -2.70906645e-01 
 8.72322955e-06  1.39091766e+00  1.09082339e-01  1.13951836e+00  3.60481641e-01  7.10638401e-01  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38911567e+00 -2.70973999e-01 
 8.72323429e-06  1.39091622e+00  1.09083784e-01  1.13952074e+00  3.60479264e-01  8.41602343e-11  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38911283e+00 -2.71085321e-01 
 8.72323483e-06  1.39091605e+00  1.09083948e-01  1.13952101e+00  3.60478994e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38911256e+00 -2.71097984e-01 
 8.72323590e-06  1.39091572e+00  1.09084277e-01  1.13952155e+00  3.60478452e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38911196e+00 -2.71123304e-01 
 8.72323806e-06  1.39091506e+00  1.09084935e-01  1.13952263e+00  3.60477369e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38911057e+00 -2.71173916e-01 
 8.72324238e-06  1.39091375e+00  1.09086251e-01  1.13952480e+00  3.60475204e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38910743e+00 -2.71275021e-01 
 8.72325010e-06  1.39091139e+00  1.09088606e-01  1.13952867e+00  3.60471329e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38910173e+00 -2.71455503e-01 
 8.72326076e-06  1.39090814e+00  1.09091858e-01  1.13953402e+00  3.60465979e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38909430e+00 -2.71703873e-01 
 8.72327688e-06  1.39090323e+00  1.09096772e-01  1.13954211e+00  3.60457895e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38908336e+00 -2.72077328e-01 
 8.72329394e-06  1.39089802e+00  1.09101977e-01  1.13955067e+00  3.60449330e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38907179e+00 -2.72470482e-01 
 8.72330651e-06  1.39089419e+00  1.09105810e-01  1.13955698e+00  3.60443025e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38906367e+00 -2.72758288e-01 
 8.72332100e-06  1.39088977e+00  1.09110227e-01  1.13956424e+00  3.60435757e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38905371e+00 -2.73088317e-01 
 8.72333187e-06  1.39088646e+00  1.09113544e-01  1.13956970e+00  3.60430302e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38905591e+00 -2.73334846e-01 
 8.72334317e-06  1.39088301e+00  1.09116991e-01  1.13957537e+00  3.60424630e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38906731e+00 -2.73590028e-01 
 8.72335567e-06  1.39087920e+00  1.09120804e-01  1.13958164e+00  3.60418358e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38906103e+00 -2.73870912e-01 
 8.72336584e-06  1.39087609e+00  1.09123906e-01  1.13958674e+00  3.60413255e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38902247e+00 -2.74098552e-01 
 8.72337765e-06  1.39087249e+00  1.09127506e-01  1.13959267e+00  3.60407333e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38897291e+00 -2.74361617e-01 
 8.72338882e-06  1.39086909e+00  1.09130913e-01  1.13959827e+00  3.60401728e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38907030e+00 -2.74609075e-01 
 8.72339691e-06  1.39086662e+00  1.09133381e-01  1.13960233e+00  3.60397668e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38957281e+00 -2.74786554e-01 
 8.72340421e-06  1.39086439e+00  1.09135609e-01  1.13960600e+00  3.60394004e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.39064031e+00 -2.74944646e-01 
 8.72341214e-06  1.39086197e+00  1.09138027e-01  1.13960997e+00  3.60390026e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.39263417e+00 -2.75113679e-01 
 8.72341979e-06  1.39085964e+00  1.09140361e-01  1.13961381e+00  3.60386188e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.39512195e+00 -2.75274833e-01 
 8.72343076e-06  1.39085629e+00  1.09143706e-01  1.13961931e+00  3.60380686e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.39784339e+00 -2.75507157e-01 
 8.72343876e-06  1.39085385e+00  1.09146146e-01  1.13962333e+00  3.60376671e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.39482104e+00 -2.75688768e-01 
 8.72344727e-06  1.39085126e+00  1.09148741e-01  1.13962760e+00  3.60372403e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.38357194e+00 -2.75901630e-01 
 8.72345583e-06  1.39084865e+00  1.09151352e-01  1.13963189e+00  3.60368109e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.36710065e+00 -2.76128098e-01 
 8.72346410e-06  1.39084612e+00  1.09153877e-01  1.13963604e+00  3.60363956e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.34972947e+00 -2.76349939e-01 
 8.72347173e-06  1.39084380e+00  1.09156202e-01  1.13963987e+00  3.60360132e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.33416879e+00 -2.76552305e-01 
 8.72348023e-06  1.39084121e+00  1.09158795e-01  1.13964413e+00  3.60355868e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.31802463e+00 -2.76773991e-01 
 8.72348999e-06  1.39083823e+00  1.09161774e-01  1.13964903e+00  3.60350968e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.30114556e+00 -2.77023373e-01 
 8.72350022e-06  1.39083511e+00  1.09164893e-01  1.13965416e+00  3.60345838e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.28524099e+00 -2.77278735e-01 
 8.72351451e-06  1.39083075e+00  1.09169254e-01  1.13966133e+00  3.60338666e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.26565833e+00 -2.77626918e-01 
 8.72353423e-06  1.39082473e+00  1.09175269e-01  1.13967123e+00  3.60328774e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.24293624e+00 -2.78092415e-01 
 8.72356916e-06  1.39081407e+00  1.09185925e-01  1.13968875e+00  3.60311250e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.21203537e+00 -2.78883055e-01 
 8.72361991e-06  1.39079859e+00  1.09201408e-01  1.13971421e+00  3.60285791e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.18198123e+00 -2.79971923e-01 
 8.72372140e-06  1.39076762e+00  1.09232377e-01  1.13976513e+00  3.60234875e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.15047295e+00 -2.82003275e-01 
 8.72382992e-06  1.39073451e+00  1.09265491e-01  1.13981956e+00  3.60180440e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.13822447e+00 -2.84015974e-01 
 8.72399219e-06  1.39068498e+00  1.09315021e-01  1.13990096e+00  3.60099042e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.13407203e+00 -2.86792309e-01 
 8.72417844e-06  1.39062812e+00  1.09371878e-01  1.13999437e+00  3.60005629e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.13483853e+00 -2.89672940e-01 
 8.72446493e-06  1.39054063e+00  1.09459366e-01  1.14013805e+00  3.59861953e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.13639743e+00 -2.93486942e-01 
 8.72486790e-06  1.39041752e+00  1.09582477e-01  1.14034010e+00  3.59659896e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  0.00000000e+00  1.13716143e+00 -2.97568685e-01 
