 time            v(vinp_Q)       v(vinn_Q)       v(vinp_I)       v(vinn_I)       v(LO_I)         v(LO_IX)        v(LO_Q)         v(LO_QX)        v(vout_RF)      v(vout_RF_filt)
 1.07095870e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.37087978e-01  1.06870563e-01 
 1.07098517e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.31800364e-01  8.98779719e-02 
 1.07100989e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.26547350e-01  7.38365089e-02 
 1.07102877e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.22445595e-01  6.14818651e-02 
 1.07104889e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.18125272e-01  4.82434150e-02 
 1.07106753e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.14268744e-01  3.59260244e-02 
 1.07108640e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.10588625e-01  2.34239193e-02 
 1.07110979e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.06412159e-01  7.88303179e-03 
 1.07112762e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.03539865e-01 -3.96627650e-03 
 1.07114440e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  4.01080282e-01 -1.51165519e-02 
 1.07116142e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.98810707e-01 -2.64149885e-02 
 1.07118128e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.96414512e-01 -3.95619881e-02 
 1.07119523e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.94872300e-01 -4.87703748e-02 
 1.07120536e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.93815121e-01 -5.54407970e-02 
 1.07120710e-05  1.50000000e+00  2.22044605e-16  4.68749821e-02  1.45312502e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.93638944e-01 -5.65871976e-02 
 1.07121059e-05  1.50000000e+00  2.22044605e-16  1.40624946e-01  1.35937505e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.93289470e-01 -5.88786845e-02 
 1.07121756e-05  1.50000000e+00  2.22044605e-16  3.28124875e-01  1.17187513e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.92603564e-01 -6.34550537e-02 
 1.07123152e-05  1.50000000e+00  2.22044605e-16  7.03124731e-01  7.96875269e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.91278465e-01 -7.25778602e-02 
 1.07125386e-05  1.50000000e+00  2.22044605e-16  1.30380476e+00  1.96195241e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.89258785e-01 -8.70946629e-02 
 1.07126116e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.88623510e-01 -9.18088003e-02 
 1.07126340e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.88431258e-01 -9.32510106e-02 
 1.07126788e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.88048571e-01 -9.61318956e-02 
 1.07127683e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.87291187e-01 -1.01876081e-01 
 1.07129474e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.85805365e-01 -1.13286304e-01 
 1.07131256e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.84360529e-01 -1.24529116e-01 
 1.07132947e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.83017239e-01 -1.35085106e-01 
 1.07134732e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.81626243e-01 -1.46096412e-01 
 1.07136649e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.80161927e-01 -1.57758832e-01 
 1.07139170e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.78280708e-01 -1.72826447e-01 
 1.07141014e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.76937134e-01 -1.83631525e-01 
 1.07142857e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.75619661e-01 -1.94238281e-01 
 1.07142867e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.75612628e-01 -1.94295308e-01 
 1.07142887e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  4.50000000e-01  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.75598528e-01 -1.94409348e-01 
 1.07142927e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.05000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.75570246e-01 -1.94637359e-01 
 1.07142957e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00  3.75549004e-01 -1.94808306e-01 
 1.07142965e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.38900161e+00  3.75543752e-01 -1.94850462e-01 
 1.07142979e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.16700484e+00  3.75533270e-01 -1.94934767e-01 
 1.07143001e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  8.46503458e-01  3.75518180e-01 -1.95056457e-01 
 1.07143038e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  2.86070556e-01  3.75491831e-01 -1.95269180e-01 
 1.07143057e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  8.41602343e-11  3.75478378e-01 -1.95377732e-01 
 1.07143062e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.75475134e-01 -1.95403920e-01 
 1.07143071e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.75468639e-01 -1.95456294e-01 
 1.07143087e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.75457563e-01 -1.95545394e-01 
 1.07143118e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.75435383e-01 -1.95723551e-01 
 1.07143181e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.75391075e-01 -1.96079687e-01 
 1.07143294e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.75310718e-01 -1.96726145e-01 
 1.07143404e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.75233130e-01 -1.97350283e-01 
 1.07143481e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.75179478e-01 -1.97781902e-01 
 1.07143560e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.75123658e-01 -1.98231440e-01 
 1.07143652e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.75059135e-01 -1.98751676e-01 
 1.07143739e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.74998998e-01 -1.99244228e-01 
 1.07143805e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.74953807e-01 -1.99615396e-01 
 1.07143857e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.74916825e-01 -1.99910010e-01 
 1.07143915e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.74873929e-01 -2.00237283e-01 
 1.07143970e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.74832646e-01 -2.00549017e-01 
 1.07144029e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.74794658e-01 -2.00879528e-01 
 1.07144081e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.74765786e-01 -2.01173305e-01 
 1.07144136e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.74738839e-01 -2.01483144e-01 
 1.07144193e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.74715292e-01 -2.01800630e-01 
 1.07144252e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.74704381e-01 -2.02132013e-01 
 1.07144317e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.74715119e-01 -2.02501807e-01 
 1.07144380e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.74756990e-01 -2.02851215e-01 
 1.07144454e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.74930830e-01 -2.03268810e-01 
 1.07144510e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.75315105e-01 -2.03579397e-01 
 1.07144561e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.76071055e-01 -2.03861914e-01 
 1.07144617e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.77378919e-01 -2.04172791e-01 
 1.07144674e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.78808735e-01 -2.04490416e-01 
 1.07144731e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.79837422e-01 -2.04805040e-01 
 1.07144773e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.81113417e-01 -2.05035436e-01 
 1.07144819e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.84159842e-01 -2.05281751e-01 
 1.07144860e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.89131358e-01 -2.05501586e-01 
 1.07144907e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.96794896e-01 -2.05742330e-01 
 1.07144957e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.06446346e-01 -2.05994878e-01 
 1.07144999e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.14997924e-01 -2.06212027e-01 
 1.07145034e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.21490904e-01 -2.06387196e-01 
 1.07145072e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.27959762e-01 -2.06582142e-01 
 1.07145112e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.33975262e-01 -2.06792208e-01 
 1.07145162e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.40253011e-01 -2.07055876e-01 
 1.07145227e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.46641069e-01 -2.07397740e-01 
 1.07145326e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.53674303e-01 -2.07931713e-01 
 1.07145418e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.57973322e-01 -2.08432564e-01 
 1.07145513e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.60976848e-01 -2.08955358e-01 
 1.07145617e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.63262882e-01 -2.09526125e-01 
 1.07145733e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.65172186e-01 -2.10165317e-01 
 1.07145884e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.67171497e-01 -2.10994411e-01 
 1.07146076e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.69371095e-01 -2.12046072e-01 
 1.07146352e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.72273407e-01 -2.13559311e-01 
 1.07146767e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.76394931e-01 -2.15826128e-01 
 1.07147567e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.84188606e-01 -2.20166036e-01 
 1.07148269e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.91013217e-01 -2.23931553e-01 
 1.07148817e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.96294377e-01 -2.26855079e-01 
 1.07149411e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.01893707e-01 -2.29992545e-01 
 1.07150055e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.07884768e-01 -2.33372368e-01 
 1.07150948e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.16205900e-01 -2.38005596e-01 
 1.07152339e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.29524590e-01 -2.45107011e-01 
 1.07154612e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.52143109e-01 -2.56388639e-01 
 1.07156136e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.67771587e-01 -2.63727400e-01 
 1.07157646e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.83771130e-01 -2.70810687e-01 
 1.07159296e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.01644276e-01 -2.78336198e-01 
 1.07159598e-05  1.50000000e+00  2.22044605e-16  1.50000000e+00  2.22044605e-16  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.04926479e-01 -2.79687303e-01 
 1.07159883e-05  1.50000000e+00  2.22044605e-16  1.42354832e+00  7.64516843e-02  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.07996470e-01 -2.80950197e-01 
 1.07160451e-05  1.50000000e+00  2.22044605e-16  1.27064495e+00  2.29355053e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.14070151e-01 -2.83459293e-01 
 1.07161077e-05  1.50000000e+00  2.22044605e-16  1.10240855e+00  3.97591454e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.20606740e-01 -2.86189721e-01 
 1.07162329e-05  1.50000000e+00  2.22044605e-16  7.65935743e-01  7.34064257e-01  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.33005164e-01 -2.91549345e-01 
 1.07164604e-05  1.50000000e+00  2.22044605e-16  1.54479876e-01  1.34552012e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.52357074e-01 -3.00933456e-01 
 1.07165179e-05  1.50000000e+00  2.22044605e-16  4.55369076e-12  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.56538013e-01 -3.03231035e-01 
 1.07165422e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.58185422e-01 -3.04191900e-01 
 1.07165908e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.61330932e-01 -3.06100556e-01 
 1.07166765e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.66293529e-01 -3.09409860e-01 
 1.07168274e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.73264730e-01 -3.15073774e-01 
 1.07170896e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.80888078e-01 -3.24391323e-01 
 1.07173447e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.84637532e-01 -3.32796179e-01 
 1.07176073e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.87309642e-01 -3.40746897e-01 
 1.07178568e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.91176958e-01 -3.47624664e-01 
 1.07180481e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.96196786e-01 -3.52438270e-01 
 1.07182499e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.04146243e-01 -3.57075942e-01 
 1.07184519e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.14856480e-01 -3.61265048e-01 
 1.07186789e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.29546095e-01 -3.65422063e-01 
 1.07189082e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.46327964e-01 -3.69029688e-01 
 1.07192113e-05  1.50000000e+00  2.22044605e-16 -0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.69127939e-01 -3.72880748e-01 
