 time            v(vinp)         v(vinn)         v(voutp)        v(voutn)        v(vout)        
 2.10268027e-05 -0.00000000e+00  1.50000000e+00  8.48552026e-01  6.46536528e-01  2.02015497e-01 
 2.10268057e-05 -0.00000000e+00  1.50000000e+00  8.48552856e-01  6.46535769e-01  2.02017087e-01 
 2.10268065e-05 -0.00000000e+00  1.50000000e+00  8.48553077e-01  6.46535567e-01  2.02017511e-01 
 2.10268081e-05 -0.00000000e+00  1.50000000e+00  8.48553520e-01  6.46535162e-01  2.02018358e-01 
 2.10268113e-05 -0.00000000e+00  1.50000000e+00  8.48554406e-01  6.46534352e-01  2.02020054e-01 
 2.10268177e-05 -0.00000000e+00  1.50000000e+00  8.48556177e-01  6.46532733e-01  2.02023445e-01 
 2.10268305e-05 -0.00000000e+00  1.50000000e+00  8.48559720e-01  6.46529494e-01  2.02030226e-01 
 2.10268561e-05 -0.00000000e+00  1.50000000e+00  8.48566805e-01  6.46523016e-01  2.02043789e-01 
 2.10269073e-05 -0.00000000e+00  1.50000000e+00  8.48580976e-01  6.46510062e-01  2.02070914e-01 
 2.10270097e-05 -0.00000000e+00  1.50000000e+00  8.48609315e-01  6.46484154e-01  2.02125161e-01 
 2.10272145e-05 -0.00000000e+00  1.50000000e+00  8.48665990e-01  6.46432348e-01  2.02233642e-01 
 2.10276241e-05 -0.00000000e+00  1.50000000e+00  8.48779330e-01  6.46328775e-01  2.02450555e-01 
 2.10284433e-05 -0.00000000e+00  1.50000000e+00  8.49005953e-01  6.46121765e-01  2.02884188e-01 
 2.10286527e-05 -0.00000000e+00  1.50000000e+00  8.49063867e-01  6.46068877e-01  2.02994990e-01 
 2.10287027e-05 -0.00000000e+00  1.50000000e+00  8.49077695e-01  6.46056250e-01  2.03021445e-01 
 2.10287191e-05 -0.00000000e+00  1.50000000e+00  8.49082226e-01  6.46052113e-01  2.03030113e-01 
 2.10287519e-05 -0.00000000e+00  1.50000000e+00  8.49091288e-01  6.46043838e-01  2.03047450e-01 
 2.10288174e-05 -0.00000000e+00  1.50000000e+00  8.49109411e-01  6.46027289e-01  2.03082122e-01 
 2.10289485e-05 -0.00000000e+00  1.50000000e+00  8.49145654e-01  6.45994193e-01  2.03151461e-01 
 2.10292106e-05 -0.00000000e+00  1.50000000e+00  8.49218130e-01  6.45928008e-01  2.03290122e-01 
 2.10297349e-05 -0.00000000e+00  1.50000000e+00  8.49363039e-01  6.45795668e-01  2.03567371e-01 
 2.10307835e-05 -0.00000000e+00  1.50000000e+00  8.49652693e-01  6.45531101e-01  2.04121592e-01 
 2.10328806e-05 -0.00000000e+00  1.50000000e+00  8.50231506e-01  6.45002463e-01  2.05229043e-01 
 2.10357143e-05 -0.00000000e+00  1.50000000e+00  8.51012910e-01  6.44289237e-01  2.06723673e-01 
 2.10357153e-05 -0.00000000e+00  1.50000000e+00  8.51013186e-01  6.44288986e-01  2.06724200e-01 
 2.10357173e-05 -0.00000000e+00  1.50000000e+00  8.51013737e-01  6.44288483e-01  2.06725254e-01 
 2.10357213e-05 -0.00000000e+00  1.50000000e+00  8.51014839e-01  6.44287477e-01  2.06727363e-01 
 2.10357243e-05 -0.00000000e+00  1.50000000e+00  8.51015666e-01  6.44286722e-01  2.06728944e-01 
 2.10357251e-05 -0.00000000e+00  1.50000000e+00  8.51015887e-01  6.44286521e-01  2.06729366e-01 
 2.10357267e-05 -0.00000000e+00  1.50000000e+00  8.51016328e-01  6.44286119e-01  2.06730209e-01 
 2.10357299e-05 -0.00000000e+00  1.50000000e+00  8.51017210e-01  6.44285314e-01  2.06731896e-01 
 2.10357363e-05 -0.00000000e+00  1.50000000e+00  8.51018974e-01  6.44283705e-01  2.06735269e-01 
 2.10357491e-05 -0.00000000e+00  1.50000000e+00  8.51022502e-01  6.44280486e-01  2.06742016e-01 
 2.10357747e-05 -0.00000000e+00  1.50000000e+00  8.51029558e-01  6.44274049e-01  2.06755509e-01 
 2.10358259e-05 -0.00000000e+00  1.50000000e+00  8.51043670e-01  6.44261174e-01  2.06782496e-01 
 2.10359283e-05 -0.00000000e+00  1.50000000e+00  8.51071893e-01  6.44235426e-01  2.06836467e-01 
 2.10361331e-05 -0.00000000e+00  1.50000000e+00  8.51128339e-01  6.44183936e-01  2.06944404e-01 
 2.10365427e-05 -0.00000000e+00  1.50000000e+00  8.51241238e-01  6.44080984e-01  2.07160254e-01 
 2.10372713e-05 -0.00000000e+00  1.50000000e+00  8.51442071e-01  6.43897930e-01  2.07544140e-01 
 2.10373532e-05 -0.00000000e+00  1.50000000e+00  8.51464652e-01  6.43877355e-01  2.07587297e-01 
 2.10375170e-05 -0.00000000e+00  1.50000000e+00  8.51509813e-01  6.43836207e-01  2.07673606e-01 
 2.10375213e-05 -0.00000000e+00  1.50000000e+00  8.51510982e-01  6.43835142e-01  2.07675840e-01 
 2.10375298e-05 -0.00000000e+00  1.50000000e+00  8.51513319e-01  6.43833012e-01  2.07680307e-01 
 2.10375467e-05 -0.00000000e+00  1.50000000e+00  8.51517994e-01  6.43828753e-01  2.07689241e-01 
 2.10375713e-05 -0.00000000e+00  1.50000000e+00  8.51524764e-01  6.43822585e-01  2.07702179e-01 
 2.10375747e-05 -0.00000000e+00  1.50000000e+00  8.51525699e-01  6.43821733e-01  2.07703966e-01 
 2.10375815e-05 -0.00000000e+00  1.50000000e+00  8.51527568e-01  6.43820029e-01  2.07707539e-01 
 2.10375950e-05 -0.00000000e+00  1.50000000e+00  8.51531308e-01  6.43816622e-01  2.07714686e-01 
 2.10376213e-05 -0.00000000e+00  1.50000000e+00  8.51538545e-01  6.43810028e-01  2.07728517e-01 
 2.10376240e-05 -0.00000000e+00  1.49592960e+00  8.51539292e-01  6.43809346e-01  2.07729947e-01 
 2.10376294e-05 -0.00000000e+00  1.48778880e+00  8.51540788e-01  6.43807983e-01  2.07732806e-01 
 2.10376403e-05 -0.00000000e+00  1.47150720e+00  8.51543780e-01  6.43805257e-01  2.07738523e-01 
 2.10376620e-05 -0.00000000e+00  1.43894400e+00  8.51549765e-01  6.43799806e-01  2.07749959e-01 
 2.10376713e-05 -0.00000000e+00  1.42500000e+00  8.51552327e-01  6.43797472e-01  2.07754856e-01 
 2.10376756e-05  6.51263998e-03  1.41848736e+00  8.51553525e-01  6.43796382e-01  2.07757143e-01 
 2.10376843e-05  1.95379199e-02  1.40546208e+00  8.51555918e-01  6.43794202e-01  2.07761717e-01 
 2.10377017e-05  4.55884798e-02  1.37941152e+00  8.51560705e-01  6.43789841e-01  2.07770865e-01 
 2.10377364e-05  9.76895996e-02  1.32731040e+00  8.51570279e-01  6.43781118e-01  2.07789161e-01 
 2.10378059e-05  2.01891839e-01  1.22310816e+00  8.51589427e-01  6.43763673e-01  2.07825753e-01 
 2.10379448e-05  4.10296318e-01  1.01470368e+00  8.51627720e-01  6.43728784e-01  2.07898935e-01 
 2.10382227e-05  8.27105277e-01  5.97894723e-01  8.51704300e-01  6.43659009e-01  2.08045291e-01 
 2.10385066e-05  1.25293505e+00  1.72064949e-01  8.51782529e-01  6.43587724e-01  2.08194805e-01 
 2.10386910e-05  1.50000000e+00 -0.00000000e+00  8.51833332e-01  6.43541425e-01  2.08291907e-01 
 2.10388504e-05  1.50000000e+00 -0.00000000e+00  8.51877247e-01  6.43501399e-01  2.08375848e-01 
 2.10390203e-05  1.50000000e+00 -0.00000000e+00  8.51924058e-01  6.43458734e-01  2.08465324e-01 
 2.10391781e-05  1.50000000e+00 -0.00000000e+00  8.51967548e-01  6.43419092e-01  2.08548456e-01 
 2.10394939e-05  1.50000000e+00 -0.00000000e+00  8.52054522e-01  6.43339810e-01  2.08714712e-01 
 2.10398760e-05  1.50000000e+00 -0.00000000e+00  8.52159786e-01  6.43243865e-01  2.08915922e-01 
 2.10404514e-05  1.50000000e+00 -0.00000000e+00  8.52318288e-01  6.43099449e-01  2.09218839e-01 
 2.10412694e-05  1.50000000e+00 -0.00000000e+00  8.52543698e-01  6.42894223e-01  2.09649475e-01 
 2.10429000e-05  1.50000000e+00 -0.00000000e+00  8.52993059e-01  6.42485286e-01  2.10507772e-01 
 2.10446529e-05  1.50000000e+00 -0.00000000e+00  8.53475998e-01  6.42045631e-01  2.11430367e-01 
 2.10446539e-05  1.50000000e+00 -0.00000000e+00  8.53476273e-01  6.42045380e-01  2.11430893e-01 
 2.10446559e-05  1.50000000e+00 -0.00000000e+00  8.53476824e-01  6.42044878e-01  2.11431946e-01 
 2.10446599e-05  1.50000000e+00 -0.00000000e+00  8.53477926e-01  6.42043875e-01  2.11434051e-01 
 2.10446629e-05  1.50000000e+00 -0.00000000e+00  8.53478752e-01  6.42043123e-01  2.11435630e-01 
 2.10446637e-05  1.50000000e+00 -0.00000000e+00  8.53478973e-01  6.42042922e-01  2.11436051e-01 
 2.10446653e-05  1.50000000e+00 -0.00000000e+00  8.53479413e-01  6.42042521e-01  2.11436893e-01 
 2.10446685e-05  1.50000000e+00 -0.00000000e+00  8.53480295e-01  6.42041718e-01  2.11438577e-01 
 2.10446749e-05  1.50000000e+00 -0.00000000e+00  8.53482058e-01  6.42040113e-01  2.11441945e-01 
 2.10446877e-05  1.50000000e+00 -0.00000000e+00  8.53485584e-01  6.42036902e-01  2.11448682e-01 
 2.10447133e-05  1.50000000e+00 -0.00000000e+00  8.53492636e-01  6.42030481e-01  2.11462155e-01 
 2.10447645e-05  1.50000000e+00 -0.00000000e+00  8.53506740e-01  6.42017638e-01  2.11489102e-01 
 2.10448669e-05  1.50000000e+00 -0.00000000e+00  8.53534947e-01  6.41991951e-01  2.11542995e-01 
 2.10450717e-05  1.50000000e+00 -0.00000000e+00  8.53591357e-01  6.41940576e-01  2.11650781e-01 
 2.10454813e-05  1.50000000e+00 -0.00000000e+00  8.53704172e-01  6.41837822e-01  2.11866350e-01 
 2.10463005e-05  1.50000000e+00 -0.00000000e+00  8.53929801e-01  6.41632321e-01  2.12297480e-01 
 2.10464599e-05  1.50000000e+00 -0.00000000e+00  8.53973705e-01  6.41592338e-01  2.12381367e-01 
 2.10465099e-05  1.50000000e+00 -0.00000000e+00  8.53987477e-01  6.41579796e-01  2.12407681e-01 
 2.10465262e-05  1.50000000e+00 -0.00000000e+00  8.53991990e-01  6.41575686e-01  2.12416303e-01 
 2.10465590e-05  1.50000000e+00 -0.00000000e+00  8.54001015e-01  6.41567467e-01  2.12433548e-01 
 2.10466245e-05  1.50000000e+00 -0.00000000e+00  8.54019066e-01  6.41551029e-01  2.12468037e-01 
 2.10467556e-05  1.50000000e+00 -0.00000000e+00  8.54055170e-01  6.41518154e-01  2.12537016e-01 
 2.10470178e-05  1.50000000e+00 -0.00000000e+00  8.54127380e-01  6.41452409e-01  2.12674971e-01 
 2.10475420e-05  1.50000000e+00 -0.00000000e+00  8.54271817e-01  6.41320941e-01  2.12950876e-01 
 2.10485906e-05  1.50000000e+00 -0.00000000e+00  8.54560741e-01  6.41058088e-01  2.13502652e-01 
 2.10506878e-05  1.50000000e+00 -0.00000000e+00  8.55138617e-01  6.40532642e-01  2.14605975e-01 
 2.10535714e-05  1.50000000e+00 -0.00000000e+00  8.55932950e-01  6.39810783e-01  2.16122167e-01 
 2.10535724e-05  1.50000000e+00 -0.00000000e+00  8.55933225e-01  6.39810533e-01  2.16122692e-01 
 2.10535744e-05  1.50000000e+00 -0.00000000e+00  8.55933776e-01  6.39810032e-01  2.16123744e-01 
 2.10535784e-05  1.50000000e+00 -0.00000000e+00  8.55934878e-01  6.39809032e-01  2.16125846e-01 
 2.10535814e-05  1.50000000e+00 -0.00000000e+00  8.55935704e-01  6.39808281e-01  2.16127423e-01 
 2.10535822e-05  1.50000000e+00 -0.00000000e+00  8.55935924e-01  6.39808081e-01  2.16127843e-01 
 2.10535838e-05  1.50000000e+00 -0.00000000e+00  8.55936365e-01  6.39807681e-01  2.16128684e-01 
 2.10535870e-05  1.50000000e+00 -0.00000000e+00  8.55937246e-01  6.39806880e-01  2.16130366e-01 
 2.10535934e-05  1.50000000e+00 -0.00000000e+00  8.55939009e-01  6.39805279e-01  2.16133730e-01 
 2.10536062e-05  1.50000000e+00 -0.00000000e+00  8.55942534e-01  6.39802077e-01  2.16140457e-01 
 2.10536318e-05  1.50000000e+00 -0.00000000e+00  8.55949585e-01  6.39795672e-01  2.16153912e-01 
 2.10536830e-05  1.50000000e+00 -0.00000000e+00  8.55963685e-01  6.39782863e-01  2.16180822e-01 
 2.10537854e-05  1.50000000e+00 -0.00000000e+00  8.55991886e-01  6.39757246e-01  2.16234640e-01 
 2.10539902e-05  1.50000000e+00 -0.00000000e+00  8.56048286e-01  6.39706016e-01  2.16342269e-01 
 2.10543998e-05  1.50000000e+00 -0.00000000e+00  8.56161087e-01  6.39603586e-01  2.16557502e-01 
 2.10551284e-05  1.50000000e+00 -0.00000000e+00  8.56361733e-01  6.39421470e-01  2.16940263e-01 
 2.10552103e-05  1.50000000e+00 -0.00000000e+00  8.56384292e-01  6.39401002e-01  2.16983290e-01 
 2.10553742e-05  1.50000000e+00 -0.00000000e+00  8.56429408e-01  6.39360068e-01  2.17069340e-01 
 2.10553784e-05  1.50000000e+00 -0.00000000e+00  8.56430575e-01  6.39359008e-01  2.17071567e-01 
 2.10553869e-05  1.50000000e+00 -0.00000000e+00  8.56432910e-01  6.39356890e-01  2.17076021e-01 
 2.10554039e-05  1.50000000e+00 -0.00000000e+00  8.56437580e-01  6.39352653e-01  2.17084928e-01 
 2.10554284e-05  1.50000000e+00 -0.00000000e+00  8.56444343e-01  6.39346517e-01  2.17097826e-01 
 2.10554318e-05  1.50000000e+00 -0.00000000e+00  8.56445277e-01  6.39345670e-01  2.17099608e-01 
 2.10554386e-05  1.50000000e+00 -0.00000000e+00  8.56447145e-01  6.39343975e-01  2.17103170e-01 
 2.10554522e-05  1.50000000e+00 -0.00000000e+00  8.56450881e-01  6.39340585e-01  2.17110296e-01 
 2.10554784e-05  1.50000000e+00 -0.00000000e+00  8.56458111e-01  6.39334026e-01  2.17124085e-01 
 2.10554811e-05  1.50000000e+00  4.07039991e-03  8.56458859e-01  6.39333349e-01  2.17125510e-01 
 2.10554866e-05  1.50000000e+00  1.22111997e-02  8.56460353e-01  6.39331994e-01  2.17128360e-01 
 2.10554974e-05  1.50000000e+00  2.84927993e-02  8.56463342e-01  6.39329282e-01  2.17134060e-01 
 2.10555191e-05  1.50000000e+00  6.10559986e-02  8.56469319e-01  6.39323858e-01  2.17145461e-01 
 2.10555284e-05  1.50000000e+00  7.50000000e-02  8.56471878e-01  6.39321536e-01  2.17150342e-01 
 2.10555328e-05  1.49348736e+00  8.15126398e-02  8.56473072e-01  6.39320450e-01  2.17152623e-01 
 2.10555415e-05  1.48046208e+00  9.45379195e-02  8.56475463e-01  6.39318281e-01  2.17157183e-01 
 2.10555588e-05  1.45441152e+00  1.20588479e-01  8.56480245e-01  6.39313942e-01  2.17166303e-01 
 2.10555784e-05  1.42500000e+00  1.50000000e-01  8.56485644e-01  6.39309044e-01  2.17176600e-01 
 2.10555819e-05  1.41978989e+00  1.55210112e-01  8.56486600e-01  6.39308176e-01  2.17178424e-01 
 2.10555888e-05  1.40936966e+00  1.65630336e-01  8.56488513e-01  6.39306441e-01  2.17182072e-01 
 2.10556027e-05  1.38852922e+00  1.86470783e-01  8.56492338e-01  6.39302970e-01  2.17189368e-01 
 2.10556305e-05  1.34684832e+00  2.28151678e-01  8.56499989e-01  6.39296029e-01  2.17203959e-01 
 2.10556861e-05  1.26348653e+00  3.11513468e-01  8.56515290e-01  6.39282147e-01  2.17233142e-01 
 2.10557973e-05  1.09676295e+00  4.78237048e-01  8.56545891e-01  6.39254385e-01  2.17291506e-01 
 2.10560196e-05  7.63315791e-01  8.11684209e-01  8.56607088e-01  6.39198865e-01  2.17408222e-01 
 2.10563366e-05  2.87774935e-01  1.28722507e+00  8.56694349e-01  6.39119698e-01  2.17574651e-01 
 2.10565375e-05 -0.00000000e+00  1.50000000e+00  8.56749635e-01  6.39069542e-01  2.17680093e-01 
 2.10566930e-05 -0.00000000e+00  1.50000000e+00  8.56792447e-01  6.39030701e-01  2.17761746e-01 
 2.10568645e-05 -0.00000000e+00  1.50000000e+00  8.56839615e-01  6.38987908e-01  2.17851708e-01 
 2.10570225e-05 -0.00000000e+00  1.50000000e+00  8.56883087e-01  6.38948467e-01  2.17934620e-01 
 2.10573385e-05 -0.00000000e+00  1.50000000e+00  8.56970015e-01  6.38869596e-01  2.18100419e-01 
 2.10577171e-05 -0.00000000e+00  1.50000000e+00  8.57074136e-01  6.38775113e-01  2.18299023e-01 
 2.10582840e-05 -0.00000000e+00  1.50000000e+00  8.57229947e-01  6.38633681e-01  2.18596265e-01 
 2.10590847e-05 -0.00000000e+00  1.50000000e+00  8.57449879e-01  6.38433967e-01  2.19015912e-01 
 2.10606694e-05 -0.00000000e+00  1.50000000e+00  8.57884757e-01  6.38039176e-01  2.19845581e-01 
 2.10625100e-05 -0.00000000e+00  1.50000000e+00  8.58389392e-01  6.37581696e-01  2.20807696e-01 
 2.10625110e-05 -0.00000000e+00  1.50000000e+00  8.58389666e-01  6.37581448e-01  2.20808218e-01 
 2.10625130e-05 -0.00000000e+00  1.50000000e+00  8.58390214e-01  6.37580951e-01  2.20809263e-01 
 2.10625170e-05 -0.00000000e+00  1.50000000e+00  8.58391310e-01  6.37579958e-01  2.20811352e-01 
 2.10625200e-05 -0.00000000e+00  1.50000000e+00  8.58392132e-01  6.37579214e-01  2.20812919e-01 
 2.10625208e-05 -0.00000000e+00  1.50000000e+00  8.58392352e-01  6.37579015e-01  2.20813336e-01 
 2.10625224e-05 -0.00000000e+00  1.50000000e+00  8.58392790e-01  6.37578618e-01  2.20814172e-01 
 2.10625256e-05 -0.00000000e+00  1.50000000e+00  8.58393667e-01  6.37577824e-01  2.20815843e-01 
 2.10625320e-05 -0.00000000e+00  1.50000000e+00  8.58395421e-01  6.37576235e-01  2.20819186e-01 
 2.10625448e-05 -0.00000000e+00  1.50000000e+00  8.58398928e-01  6.37573058e-01  2.20825871e-01 
 2.10625704e-05 -0.00000000e+00  1.50000000e+00  8.58405944e-01  6.37566704e-01  2.20839240e-01 
 2.10626216e-05 -0.00000000e+00  1.50000000e+00  8.58419974e-01  6.37553996e-01  2.20865978e-01 
 2.10627240e-05 -0.00000000e+00  1.50000000e+00  8.58448033e-01  6.37528584e-01  2.20919450e-01 
 2.10629288e-05 -0.00000000e+00  1.50000000e+00  8.58504149e-01  6.37477773e-01  2.21026376e-01 
 2.10633384e-05 -0.00000000e+00  1.50000000e+00  8.58616366e-01  6.37376207e-01  2.21240159e-01 
 2.10641576e-05 -0.00000000e+00  1.50000000e+00  8.58840698e-01  6.37173256e-01  2.21667442e-01 
 2.10643670e-05 -0.00000000e+00  1.50000000e+00  8.58898015e-01  6.37121414e-01  2.21776601e-01 
 2.10644170e-05 -0.00000000e+00  1.50000000e+00  8.58911699e-01  6.37109038e-01  2.21802661e-01 
 2.10644334e-05 -0.00000000e+00  1.50000000e+00  8.58916183e-01  6.37104982e-01  2.21811201e-01 
 2.10644662e-05 -0.00000000e+00  1.50000000e+00  8.58925150e-01  6.37096872e-01  2.21828279e-01 
 2.10645317e-05 -0.00000000e+00  1.50000000e+00  8.58943085e-01  6.37080651e-01  2.21862433e-01 
 2.10646628e-05 -0.00000000e+00  1.50000000e+00  8.58978948e-01  6.37048213e-01  2.21930735e-01 
 2.10649249e-05 -0.00000000e+00  1.50000000e+00  8.59050656e-01  6.36983348e-01  2.22067308e-01 
 2.10654492e-05 -0.00000000e+00  1.50000000e+00  8.59193994e-01  6.36853660e-01  2.22340334e-01 
 2.10664978e-05 -0.00000000e+00  1.50000000e+00  8.59480359e-01  6.36594467e-01  2.22885892e-01 
 2.10685949e-05 -0.00000000e+00  1.50000000e+00  8.60052013e-01  6.36077004e-01  2.23975010e-01 
 2.10714286e-05 -0.00000000e+00  1.50000000e+00  8.60822417e-01  6.35380056e-01  2.25442362e-01 
 2.10714296e-05 -0.00000000e+00  1.50000000e+00  8.60822689e-01  6.35379810e-01  2.25442878e-01 
 2.10714316e-05 -0.00000000e+00  1.50000000e+00  8.60823232e-01  6.35379319e-01  2.25443912e-01 
 2.10714356e-05 -0.00000000e+00  1.50000000e+00  8.60824318e-01  6.35378337e-01  2.25445980e-01 
 2.10714386e-05 -0.00000000e+00  1.50000000e+00  8.60825132e-01  6.35377601e-01  2.25447531e-01 
 2.10714394e-05 -0.00000000e+00  1.50000000e+00  8.60825349e-01  6.35377405e-01  2.25447945e-01 
 2.10714410e-05 -0.00000000e+00  1.50000000e+00  8.60825783e-01  6.35377012e-01  2.25448772e-01 
 2.10714442e-05 -0.00000000e+00  1.50000000e+00  8.60826652e-01  6.35376226e-01  2.25450426e-01 
 2.10714506e-05 -0.00000000e+00  1.50000000e+00  8.60828390e-01  6.35374655e-01  2.25453734e-01 
 2.10714634e-05 -0.00000000e+00  1.50000000e+00  8.60831864e-01  6.35371513e-01  2.25460351e-01 
 2.10714890e-05 -0.00000000e+00  1.50000000e+00  8.60838814e-01  6.35365229e-01  2.25473585e-01 
 2.10715402e-05 -0.00000000e+00  1.50000000e+00  8.60852712e-01  6.35352662e-01  2.25500050e-01 
 2.10716426e-05 -0.00000000e+00  1.50000000e+00  8.60880507e-01  6.35327530e-01  2.25552977e-01 
 2.10718474e-05 -0.00000000e+00  1.50000000e+00  8.60936089e-01  6.35277278e-01  2.25658811e-01 
 2.10722570e-05 -0.00000000e+00  1.50000000e+00  8.61047232e-01  6.35176830e-01  2.25870402e-01 
 2.10729856e-05 -0.00000000e+00  1.50000000e+00  8.61244845e-01  6.34998315e-01  2.26246530e-01 
 2.10730675e-05 -0.00000000e+00  1.50000000e+00  8.61267055e-01  6.34978257e-01  2.26288798e-01 
 2.10732313e-05 -0.00000000e+00  1.50000000e+00  8.61311472e-01  6.34938148e-01  2.26373324e-01 
 2.10732356e-05 -0.00000000e+00  1.50000000e+00  8.61312621e-01  6.34937110e-01  2.26375511e-01 
 2.10732441e-05 -0.00000000e+00  1.50000000e+00  8.61314920e-01  6.34935034e-01  2.26379886e-01 
 2.10732610e-05 -0.00000000e+00  1.50000000e+00  8.61319517e-01  6.34930882e-01  2.26388635e-01 
 2.10732856e-05 -0.00000000e+00  1.50000000e+00  8.61326175e-01  6.34924871e-01  2.26401304e-01 
 2.10732890e-05 -0.00000000e+00  1.50000000e+00  8.61327094e-01  6.34924040e-01  2.26403054e-01 
 2.10732957e-05 -0.00000000e+00  1.50000000e+00  8.61328933e-01  6.34922380e-01  2.26406553e-01 
 2.10733093e-05 -0.00000000e+00  1.50000000e+00  8.61332611e-01  6.34919059e-01  2.26413552e-01 
 2.10733365e-05 -0.00000000e+00  1.50000000e+00  8.61339966e-01  6.34912417e-01  2.26427549e-01 
 2.10733856e-05 -0.00000000e+00  1.50000000e+00  8.61353279e-01  6.34900395e-01  2.26452884e-01 
 2.10733910e-05 -0.00000000e+00  1.50000000e+00  8.61354750e-01  6.34899067e-01  2.26455684e-01 
 2.10734019e-05 -0.00000000e+00  1.50000000e+00  8.61357692e-01  6.34896410e-01  2.26461282e-01 
 2.10734236e-05 -0.00000000e+00  1.50000000e+00  8.61363576e-01  6.34891097e-01  2.26472478e-01 
 2.10734356e-05 -0.00000000e+00  1.50000000e+00  8.61366830e-01  6.34888158e-01  2.26478672e-01 
 2.10734399e-05 -0.00000000e+00  1.50000000e+00  8.61368007e-01  6.34887096e-01  2.26480912e-01 
 2.10734486e-05 -0.00000000e+00  1.50000000e+00  8.61370360e-01  6.34884970e-01  2.26485390e-01 
 2.10734660e-05 -0.00000000e+00  1.50000000e+00  8.61375067e-01  6.34880720e-01  2.26494347e-01 
 2.10735007e-05 -0.00000000e+00  1.50000000e+00  8.61384480e-01  6.34872220e-01  2.26512260e-01 
 2.10735702e-05 -0.00000000e+00  1.50000000e+00  8.61403305e-01  6.34855221e-01  2.26548083e-01 
 2.10737091e-05 -0.00000000e+00  1.50000000e+00  8.61440949e-01  6.34821227e-01  2.26619722e-01 
 2.10739870e-05 -0.00000000e+00  1.50000000e+00  8.61516218e-01  6.34753253e-01  2.26762965e-01 
 2.10745427e-05 -0.00000000e+00  1.50000000e+00  8.61666674e-01  6.34617360e-01  2.27049314e-01 
 2.10756542e-05 -0.00000000e+00  1.50000000e+00  8.61967274e-01  6.34345801e-01  2.27621473e-01 
 2.10778772e-05 -0.00000000e+00  1.50000000e+00  8.62567423e-01  6.33803699e-01  2.28763723e-01 
 2.10803671e-05 -0.00000000e+00  1.50000000e+00  8.63238236e-01  6.33198175e-01  2.30040062e-01 
 2.10803681e-05 -0.00000000e+00  1.50000000e+00  8.63238506e-01  6.33197932e-01  2.30040573e-01 
 2.10803701e-05 -0.00000000e+00  1.50000000e+00  8.63239044e-01  6.33197446e-01  2.30041597e-01 
