 frequency       v(amag_db)      v(aarg)        
 1.57768320e+03 -3.58926814e+00 -4.31448944e-01 
 1.61406415e+03 -3.58926854e+00 -4.41398119e-01 
 1.65128404e+03 -3.58926898e+00 -4.51576725e-01 
 1.68936220e+03 -3.58926943e+00 -4.61990053e-01 
 1.72831844e+03 -3.58926990e+00 -4.72643516e-01 
 1.76817299e+03 -3.58927040e+00 -4.83542651e-01 
 1.80894658e+03 -3.58927091e+00 -4.94693125e-01 
 1.85066040e+03 -3.58927146e+00 -5.06100734e-01 
 1.89333613e+03 -3.58927202e+00 -5.17771408e-01 
 1.93699595e+03 -3.58927262e+00 -5.29711213e-01 
 1.98166255e+03 -3.58927324e+00 -5.41926357e-01 
 2.02735916e+03 -3.58927389e+00 -5.54423189e-01 
 2.07410951e+03 -3.58927457e+00 -5.67208205e-01 
 2.12193792e+03 -3.58927528e+00 -5.80288052e-01 
 2.17086923e+03 -3.58927602e+00 -5.93669531e-01 
 2.22092889e+03 -3.58927680e+00 -6.07359595e-01 
 2.27214291e+03 -3.58927762e+00 -6.21365364e-01 
 2.32453791e+03 -3.58927847e+00 -6.35694117e-01 
 2.37814113e+03 -3.58927937e+00 -6.50353304e-01 
 2.43298042e+03 -3.58928030e+00 -6.65350546e-01 
 2.48908429e+03 -3.58928128e+00 -6.80693639e-01 
 2.54648190e+03 -3.58928231e+00 -6.96390560e-01 
 2.60520309e+03 -3.58928338e+00 -7.12449471e-01 
 2.66527837e+03 -3.58928451e+00 -7.28878719e-01 
 2.72673897e+03 -3.58928568e+00 -7.45686846e-01 
 2.78961683e+03 -3.58928691e+00 -7.62882591e-01 
 2.85394464e+03 -3.58928820e+00 -7.80474894e-01 
 2.91975583e+03 -3.58928955e+00 -7.98472902e-01 
 2.98708461e+03 -3.58929096e+00 -8.16885972e-01 
 3.05596598e+03 -3.58929244e+00 -8.35723678e-01 
 3.12643573e+03 -3.58929398e+00 -8.54995813e-01 
 3.19853049e+03 -3.58929560e+00 -8.74712401e-01 
 3.27228774e+03 -3.58929730e+00 -8.94883690e-01 
 3.34774581e+03 -3.58929907e+00 -9.15520170e-01 
 3.42494392e+03 -3.58930093e+00 -9.36632573e-01 
 3.50392221e+03 -3.58930287e+00 -9.58231875e-01 
 3.58472171e+03 -3.58930490e+00 -9.80329308e-01 
 3.66738442e+03 -3.58930703e+00 -1.00293636e+00 
 3.75195331e+03 -3.58930926e+00 -1.02606480e+00 
 3.83847234e+03 -3.58931159e+00 -1.04972663e+00 
 3.92698648e+03 -3.58931403e+00 -1.07393419e+00 
 4.01754173e+03 -3.58931659e+00 -1.09870004e+00 
 4.11018515e+03 -3.58931926e+00 -1.12403707e+00 
 4.20496491e+03 -3.58932206e+00 -1.14995845e+00 
 4.30193027e+03 -3.58932499e+00 -1.17647768e+00 
 4.40113162e+03 -3.58932806e+00 -1.20360854e+00 
 4.50262052e+03 -3.58933126e+00 -1.23136514e+00 
 4.60644974e+03 -3.58933463e+00 -1.25976192e+00 
 4.71267322e+03 -3.58933814e+00 -1.28881366e+00 
 4.82134619e+03 -3.58934183e+00 -1.31853546e+00 
 4.93252513e+03 -3.58934568e+00 -1.34894278e+00 
 5.04626783e+03 -3.58934971e+00 -1.38005145e+00 
 5.16263340e+03 -3.58935394e+00 -1.41187765e+00 
 5.28168234e+03 -3.58935836e+00 -1.44443793e+00 
 5.40347650e+03 -3.58936298e+00 -1.47774924e+00 
 5.52807921e+03 -3.58936783e+00 -1.51182891e+00 
 5.65555523e+03 -3.58937290e+00 -1.54669467e+00 
 5.78597080e+03 -3.58937820e+00 -1.58236467e+00 
 5.91939372e+03 -3.58938376e+00 -1.61885747e+00 
 6.05589334e+03 -3.58938958e+00 -1.65619206e+00 
 6.19554061e+03 -3.58939567e+00 -1.69438786e+00 
