time,vinp,vinn,voutp,voutn,vout
2.391072429999999840e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.609887240000000164e-01,5.489981870000000264e-01,4.119905369999999900e-01
2.391072510000000130e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.609885310000000347e-01,5.489983459999999704e-01,4.119901850000000088e-01
2.391072670000000033e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.609881449999999603e-01,5.489986639999999696e-01,4.119894820000000180e-01
2.391072989999999839e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.609873730000000336e-01,5.489992989999999962e-01,4.119880739999999819e-01
2.391073630000000127e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.609858289999999581e-01,5.490005690000000493e-01,4.119852600000000198e-01
2.391074910000000027e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.609827399999999464e-01,5.490031100000000164e-01,4.119796310000000128e-01
2.391077470000000166e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.609765630000000058e-01,5.490081900000000070e-01,4.119683720000000271e-01
2.391082590000000104e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.609642080000000419e-01,5.490183520000000428e-01,4.119458559999999991e-01
2.391092829999999980e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.609394970000000313e-01,5.490386760000000033e-01,4.119008209999999726e-01
2.391113310000000071e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.608900750000000102e-01,5.490793269999999504e-01,4.118107489999999760e-01
2.391154269999999914e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.607912339999999940e-01,5.491606460000000300e-01,4.116305889999999912e-01
2.391227130000000024e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.606154169999999715e-01,5.493053530000000517e-01,4.113100639999999752e-01
2.391235319999999960e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.605956490000000514e-01,5.493216279999999507e-01,4.112740209999999896e-01
2.391251699999999832e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.605561120000000175e-01,5.493541800000000253e-01,4.112019319999999922e-01
2.391252130000000078e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.605550889999999731e-01,5.493550230000000534e-01,4.112000659999999752e-01
2.391252980000000070e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.605530429999999953e-01,5.493567080000000269e-01,4.111963350000000239e-01
2.391254669999999890e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.605489499999999570e-01,5.493600779999999739e-01,4.111888719999999831e-01
2.391257130000000089e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.605430230000000513e-01,5.493649569999999871e-01,4.111780660000000087e-01
2.391257469999999883e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.605422049999999823e-01,5.493656310000000209e-01,4.111765729999999897e-01
2.391258150000000147e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.605405679999999835e-01,5.493669789999999775e-01,4.111735879999999788e-01
2.391259499999999835e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.605372930000000142e-01,5.493696750000000018e-01,4.111676180000000125e-01
2.391262130000000100e-05,1.500000000000000000e+00,-0.000000000000000000e+00,9.605309570000000186e-01,5.493748920000000036e-01,4.111560650000000150e-01
2.391262400000000106e-05,1.500000000000000000e+00,4.070399980000000140e-03,9.605303029999999742e-01,5.493754330000000241e-01,4.111548709999999773e-01
2.391262940000000116e-05,1.500000000000000000e+00,1.221120000000000018e-02,9.605289940000000248e-01,5.493765109999999563e-01,4.111524830000000130e-01
2.391264029999999962e-05,1.500000000000000000e+00,2.849279990000000082e-02,9.605263739999999606e-01,5.493786670000000427e-01,4.111477069999999734e-01
2.391266200000000168e-05,1.500000000000000000e+00,6.105599980000000343e-02,9.605211350000000259e-01,5.493829810000000480e-01,4.111381539999999779e-01
2.391267130000000111e-05,1.500000000000000000e+00,7.499999999999999722e-02,9.605188909999999858e-01,5.493848270000000200e-01,4.111340640000000213e-01
2.391267560000000019e-05,1.493487360000000042e+00,8.151263999999999732e-02,9.605178420000000106e-01,5.493856889999999549e-01,4.111321530000000002e-01
2.391268429999999999e-05,1.480462079999999903e+00,9.453791990000000312e-02,9.605157460000000036e-01,5.493874140000000184e-01,4.111283319999999852e-01
2.391270169999999958e-05,1.454411520000000069e+00,1.205884799999999979e-01,9.605115549999999613e-01,5.493908650000000060e-01,4.111206900000000108e-01
2.391272130000000122e-05,1.425000000000000044e+00,1.499999999999999944e-01,9.605068230000000096e-01,5.493947609999999537e-01,4.111120620000000003e-01
2.391272480000000079e-05,1.419789890000000110e+00,1.552101120000000112e-01,9.605059849999999511e-01,5.493954509999999791e-01,4.111105340000000274e-01
2.391273170000000168e-05,1.409369660000000080e+00,1.656303359999999891e-01,9.605043079999999733e-01,5.493968320000000016e-01,4.111074769999999989e-01
2.391274559999999831e-05,1.388529219999999897e+00,1.864707840000000005e-01,9.605009549999999896e-01,5.493995929999999639e-01,4.111013629999999974e-01
2.391277339999999836e-05,1.346848320000000099e+00,2.281516799999999956e-01,9.604942490000000221e-01,5.494051140000000277e-01,4.110891349999999944e-01
2.391282899999999846e-05,1.263486529999999997e+00,3.115134709999999862e-01,9.604808369999999762e-01,5.494161579999999878e-01,4.110646800000000156e-01
2.391294010000000040e-05,1.096762950000000014e+00,4.782370550000000220e-01,9.604540120000000236e-01,5.494382450000000473e-01,4.110157669999999763e-01
2.391316239999999915e-05,7.633157790000000276e-01,8.116842210000000390e-01,9.604003589999999813e-01,5.494824240000000248e-01,4.109179350000000119e-01
2.391347939999999964e-05,2.877749370000000084e-01,1.287225059999999921e+00,9.603238349999999590e-01,5.495454360000000538e-01,4.107783990000000163e-01
2.391368030000000123e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.602753419999999762e-01,5.495853689999999903e-01,4.106899729999999860e-01
2.391383590000000154e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.602377819999999842e-01,5.496162980000000031e-01,4.106214839999999811e-01
2.391400729999999903e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.601963930000000369e-01,5.496503799999999940e-01,4.105460129999999874e-01
2.391416530000000127e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.601582410000000234e-01,5.496817969999999720e-01,4.104764439999999959e-01
2.391448140000000062e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.600819269999999461e-01,5.497446369999999805e-01,4.103372900000000212e-01
2.391486000000000095e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.599904710000000119e-01,5.498199350000000374e-01,4.101705370000000017e-01
2.391542690000000035e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.598534909999999476e-01,5.499326740000000102e-01,4.099208169999999929e-01
2.391622759999999999e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.596598790000000490e-01,5.500919359999999481e-01,4.095679429999999899e-01
2.391781230000000093e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.592764520000000017e-01,5.504073870000000257e-01,4.088690649999999760e-01
2.391965290000000054e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.588308810000000237e-01,5.507745059999999970e-01,4.080563750000000267e-01
2.391965389999999993e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.588306389999999846e-01,5.507747060000000028e-01,4.080559329999999818e-01
2.391965589999999872e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.588301550000000173e-01,5.507751050000000426e-01,4.080550490000000030e-01
2.391965989999999967e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.588291860000000000e-01,5.507759039999999828e-01,4.080532820000000171e-01
2.391966290000000124e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.588284599999999935e-01,5.507765030000000284e-01,4.080519570000000207e-01
2.391966370000000075e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.588282660000000401e-01,5.507766630000000552e-01,4.080516029999999850e-01
2.391966529999999978e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.588278780000000223e-01,5.507769820000000260e-01,4.080508959999999963e-01
2.391966850000000122e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.588271040000000411e-01,5.507776210000000505e-01,4.080494820000000189e-01
2.391967490000000072e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.588255540000000243e-01,5.507788989999999885e-01,4.080466549999999804e-01
2.391968769999999972e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.588224539999999907e-01,5.507814549999999754e-01,4.080409990000000153e-01
2.391971330000000110e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.588162550000000062e-01,5.507865669999999492e-01,4.080296880000000015e-01
2.391976450000000048e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.588038580000000088e-01,5.507967919999999795e-01,4.080070650000000021e-01
2.391986689999999925e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.587790609999999880e-01,5.508172449999999554e-01,4.079618170000000044e-01
2.392007170000000016e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.587294690000000008e-01,5.508581590000000139e-01,4.078713099999999869e-01
2.392048129999999859e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.586302820000000002e-01,5.509400290000000533e-01,4.076902530000000024e-01
2.392130049999999884e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.584318609999999961e-01,5.511038910000000124e-01,4.073279699999999837e-01
2.392150990000000034e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.583811279999999710e-01,5.511458009999999907e-01,4.072353280000000075e-01
2.392155990000000045e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.583690139999999635e-01,5.511558090000000520e-01,4.072132039999999953e-01
2.392157619999999902e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.583650439999999993e-01,5.511590889999999909e-01,4.072059550000000083e-01
2.392160899999999941e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.583571039999999597e-01,5.511656480000000080e-01,4.071914560000000072e-01
2.392167449999999857e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.583412230000000198e-01,5.511787670000000139e-01,4.071624560000000059e-01
2.392180559999999853e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.583094599999999463e-01,5.512050069999999691e-01,4.071044520000000055e-01
2.392206779999999844e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.582459199999999733e-01,5.512574919999999601e-01,4.069884269999999860e-01
2.392259199999999838e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.581187880000000545e-01,5.513624820000000426e-01,4.067563060000000119e-01
2.392364060000000154e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.578643199999999913e-01,5.515725379999999456e-01,4.062917819999999902e-01
2.392573780000000107e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.573547420000000363e-01,5.519930929999999902e-01,4.053616500000000178e-01
2.392857140000000034e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.566652169999999566e-01,5.525624479999999838e-01,4.041027689999999728e-01
2.392857239999999973e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.566649739999999458e-01,5.525626500000000441e-01,4.041023240000000127e-01
2.392857439999999852e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.566644869999999523e-01,5.525630519999999990e-01,4.041014350000000088e-01
2.392857839999999948e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.566635129999999654e-01,5.525638569999999916e-01,4.040996559999999738e-01
2.392858140000000104e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.566627819999999893e-01,5.525644600000000350e-01,4.040983220000000098e-01
2.392858220000000055e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.566625869999999532e-01,5.525646210000000336e-01,4.040979659999999751e-01
2.392858379999999958e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.566621979999999636e-01,5.525649430000000306e-01,4.040972549999999885e-01
2.392858700000000103e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.566614180000000411e-01,5.525655870000000247e-01,4.040958310000000164e-01
2.392859340000000052e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.566598600000000285e-01,5.525668740000000412e-01,4.040929850000000156e-01
2.392860619999999952e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.566567419999999489e-01,5.525694490000000458e-01,4.040872930000000141e-01
2.392863180000000091e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.566505079999999550e-01,5.525746000000000269e-01,4.040759079999999837e-01
2.392868300000000029e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.566380380000000239e-01,5.525849000000000455e-01,4.040531379999999784e-01
2.392878539999999905e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.566130980000000505e-01,5.526055020000000262e-01,4.040075960000000244e-01
2.392899019999999996e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.565632170000000212e-01,5.526467139999999834e-01,4.039165029999999823e-01
2.392939979999999839e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.564634509999999645e-01,5.527291659999999940e-01,4.037342839999999988e-01
2.393012839999999949e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.562859660000000428e-01,5.528759170000000500e-01,4.034100489999999928e-01
2.393021029999999885e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.562660079999999452e-01,5.528924240000000490e-01,4.033735840000000072e-01
2.393037419999999920e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.562260919999999720e-01,5.529254399999999903e-01,4.033006519999999817e-01
2.393037840000000003e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.562250589999999884e-01,5.529262950000000121e-01,4.032987639999999763e-01
2.393038689999999995e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.562229930000000211e-01,5.529280039999999730e-01,4.032949889999999926e-01
2.393040389999999979e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.562188609999999755e-01,5.529314220000000057e-01,4.032874390000000253e-01
2.393042840000000014e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.562128770000000166e-01,5.529363710000000376e-01,4.032765059999999790e-01
2.393043180000000147e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.562120499999999801e-01,5.529370550000000106e-01,4.032749959999999967e-01
2.393043860000000072e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.562103979999999614e-01,5.529384219999999850e-01,4.032719759999999765e-01
2.393045219999999923e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.562070919999999807e-01,5.529411560000000447e-01,4.032659359999999915e-01
2.393047840000000025e-05,-0.000000000000000000e+00,1.500000000000000000e+00,9.562006950000000449e-01,5.529464480000000348e-01,4.032542470000000101e-01
2.393048110000000031e-05,-0.000000000000000000e+00,1.495929599999999970e+00,9.562000320000000331e-01,5.529469940000000250e-01,4.032530389999999798e-01
2.393048659999999866e-05,-0.000000000000000000e+00,1.487788799999999911e+00,9.561987100000000073e-01,5.529480869999999770e-01,4.032506229999999747e-01
2.393049739999999887e-05,-0.000000000000000000e+00,1.471507200000000015e+00,9.561960659999999557e-01,5.529502750000000466e-01,4.032457899999999928e-01
2.393051910000000093e-05,-0.000000000000000000e+00,1.438944000000000001e+00,9.561907769999999918e-01,5.529546509999999637e-01,4.032361259999999725e-01
2.393052840000000036e-05,-0.000000000000000000e+00,1.425000000000000044e+00,9.561885119999999905e-01,5.529565250000000320e-01,4.032319870000000139e-01
2.393053280000000108e-05,6.512639980000000176e-03,1.418487360000000086e+00,9.561874550000000195e-01,5.529574010000000150e-01,4.032300540000000044e-01
